name,f1,f2,seq,disc_freq,cal_freq,disc_win,cal_win,disc_mean,cal_mean,disc_pf,cal_pf
TSI<=-0.1|BB>=0.085|PULLBACK_REBOUND,-0.1,0.085,PULLBACK_REBOUND,1.4846743295019156,2.320675105485232,65.16129032258064,58.67768595041323,1.8155136336059858,0.9314557070509627,2.435342705233534,1.6565325381708056
TSI<=-0.1|BB>=0.075|SEQ_B,-0.1,0.075,SEQ_B,0.22988505747126436,0.4411200613732259,75.0,39.130434782608695,2.9312240175788964,-2.684125102945256,4.778206447979109,0.4315800286668013
TSI<=-0.1|BB>=0.075|HL_RECLAIM,-0.1,0.075,HL_RECLAIM,0.689655172413793,0.3260452627541235,47.22222222222222,29.411764705882355,-0.20070229220185043,-1.508189636103474,0.8724538760200398,0.46241457268633485
TSI<=-0.1|BB>=0.075|MACD_STOCH_TURN,-0.1,0.075,MACD_STOCH_TURN,1.1206896551724137,0.7479861910241657,57.26495726495726,43.58974358974359,0.9079413511841985,-0.3285741705576869,1.7273313657317688,0.8582253539845933
TSI<=-0.1|BB>=0.075|MOTION_HL,-0.1,0.075,MOTION_HL,0.7662835249042145,0.34522439585730724,46.25,27.77777777777778,-0.45452596563320957,-2.459405835784524,0.7374893525848618,0.33252341349881887
TSI<=-0.1|BB>=0.075|PULLBACK_REBOUND,-0.1,0.075,PULLBACK_REBOUND,1.7816091954022988,2.972765630993479,66.12903225806451,47.096774193548384,1.7394459465384462,-0.21729480293378528,2.4086382751174216,0.8956231376177793
TSI<=-0.1|BB>=0.065|SEQ_B,-0.1,0.065,SEQ_B,0.28735632183908044,0.5178365937859609,63.33333333333333,40.74074074074074,2.231492979984512,-2.4084417577405866,2.7643514600324233,0.43869739749712394
TSI<=-0.1|BB>=0.065|HL_RECLAIM,-0.1,0.065,HL_RECLAIM,0.900383141762452,0.46029919447640966,48.93617021276596,29.166666666666668,0.46578663353005656,-1.1471267637986744,1.3038316517287234,0.524983026274603
TSI<=-0.1|BB>=0.065|MACD_STOCH_TURN,-0.1,0.065,MACD_STOCH_TURN,1.3888888888888888,1.1123897199846566,57.24137931034483,44.827586206896555,1.2413553779380653,-0.16425534019043594,1.9166944512411845,0.9115840648132321
TSI<=-0.1|BB>=0.065|MOTION_HL,-0.1,0.065,MOTION_HL,1.0057471264367817,0.5178365937859609,48.57142857142857,29.629629629629626,0.3058735550999841,-1.8095317679195428,1.1832795891755605,0.38679167063940917
TSI<=-0.1|BB>=0.065|PULLBACK_REBOUND,-0.1,0.065,PULLBACK_REBOUND,2.1934865900383143,3.260452627541235,61.572052401746724,47.647058823529406,1.6126571375802674,-0.15205620220461072,2.1250988569937834,0.9247236925284511
TSI<=-0.1|BB>=0.055|SEQ_B,-0.1,0.055,SEQ_B,0.38314176245210724,0.5370157268891446,60.0,42.857142857142854,1.4714846998464495,-2.263586784939664,1.9805794251273938,0.4529181278765239
TSI<=-0.1|BB>=0.055|HL_RECLAIM,-0.1,0.055,HL_RECLAIM,1.2260536398467432,0.652090525508247,49.21875,44.11764705882353,0.8322164993541188,-0.6340228239567143,1.5857588379583054,0.678815690113383
TSI<=-0.1|BB>=0.055|MACD_STOCH_TURN,-0.1,0.055,MACD_STOCH_TURN,1.7816091954022988,1.5151515151515151,55.91397849462365,50.63291139240506,1.2437458924848759,-0.03791903459135561,1.9300482824425926,0.9785496804431429
TSI<=-0.1|BB>=0.055|MOTION_HL,-0.1,0.055,MOTION_HL,1.446360153256705,0.7096279248177982,49.668874172185426,43.24324324324324,0.6848084056509498,-1.1590024707348043,1.4586279506241784,0.5172643349650445
