entry,pattern,h1_within1h,h1_within2h,h1_within4h,h1_time,h4_within4h,h4_within8h,h4_within12h,h4_time,ordered_15_1_4,ret_3h,mfe_3h,mae_3h,ret_6h,mfe_6h,mae_6h,ret_12h,mfe_12h,mae_12h,ret_24h,mfe_24h,mae_24h
2024-02-19 09:15:00+00:00,-00+,False,False,False,,False,False,False,,False,0.0769554474801426,0.2810737971194355,-0.2673843311825963,-0.04265530517471028,0.2889318564770482,-0.5276753776409349,-0.9616467433315012,0.2889318564770482,-1.196853181816182,-1.3152402950576958,0.2889318564770482,-1.896621971325152
2024-02-24 09:15:00+00:00,-00+,True,True,True,2024-02-24 10:00:00+00:00,False,False,True,2024-02-24 20:00:00+00:00,True,-0.01699925540128433,0.21738679142186967,-0.052231583128115044,0.13342848738353563,0.23373976176759292,-0.0562463842309624,0.8654540270021771,1.2474084948491226,-0.0562463842309624,1.055461833342286,1.6405064838058703,-0.0562463842309624
2024-02-28 12:30:00+00:00,-0++,False,True,True,2024-02-28 14:00:00+00:00,True,True,True,2024-02-28 16:00:00+00:00,True,2.526061827592563,3.336213701176116,-0.17169372533955007,2.074993192036434,7.78223071830626,-1.1434852630534786,3.7422495734602546,7.78223071830626,-1.1434852630534786,5.38409292579749,7.78223071830626,-1.1434852630534786
2024-02-29 08:00:00+00:00,-00+,False,False,True,2024-02-29 12:00:00+00:00,False,False,False,,False,-0.2549717024066811,0.10093257577079573,-1.5077249496129985,0.07544967722190599,0.44250173242479374,-1.6028537040590263,-1.7495032658388143,0.7452677448665401,-4.277067452772599,-2.473601334561759,0.7452677448665401,-4.277067452772599
2024-03-01 20:00:00+00:00,-00+,True,True,True,2024-03-01 21:00:00+00:00,False,False,False,,False,0.5795826645264901,1.306950240770477,-0.06608346709470192,-0.4483306581059332,1.306950240770477,-0.5633547351524881,-0.6123434991974319,1.306950240770477,-0.8791332263242357,-0.7686837881219932,1.306950240770477,-1.186003210272868
2024-03-02 21:00:00+00:00,-0++,False,False,True,2024-03-03 00:00:00+00:00,False,False,False,,False,-0.15218891062195317,0.2401690873057971,-0.3843965024972862,-0.07396277702128584,0.2401690873057971,-0.45322387272976883,-0.15632307457773553,0.28577408344292454,-0.9738539968321969,1.1772516336407302,1.7214271133975334,-0.9738539968321969
2024-03-03 23:45:00+00:00,-0++,True,True,True,2024-03-04 00:00:00+00:00,False,False,True,2024-03-04 08:00:00+00:00,True,0.9086102490462933,1.8288660973156956,-1.289682775461598,0.38664973856026297,1.8288660973156956,-1.289682775461598,3.352712561101767,3.8676540233485435,-1.289682775461598,8.130909844524137,8.532231453670235,-1.289682775461598
2024-03-12 09:00:00+00:00,-0++,False,False,True,2024-03-12 12:00:00+00:00,False,False,False,,False,0.05977459261257145,0.680612402316827,-0.33328821605879133,0.07972264143882857,1.5486446524970665,-1.5117254603179142,-1.4267167250478607,1.5486446524970665,-4.543133343247064,2.3941414500284086,2.4531926824324923,-4.543133343247064
2024-03-15 20:45:00+00:00,-00+,False,False,True,2024-03-15 23:00:00+00:00,False,False,True,2024-03-16 08:00:00+00:00,True,2.3984268031628453,2.7669882671776502,-0.05824199349392378,1.7697285728619283,3.1986832859917547,-0.05824199349392378,1.6943219139441856,3.1986832859917547,-0.05824199349392378,-1.0944131739764829,3.1986832859917547,-1.770966196806678
2024-03-20 16:30:00+00:00,-0++,False,False,True,2024-03-20 19:00:00+00:00,False,False,False,,False,4.06648904757112,4.2326244687875825,-0.37089150147324723,7.089332469811738,7.966620716115158,-0.37089150147324723,5.52682875400019,8.189323670769966,-0.37089150147324723,5.509246524576672,8.189323670769966,-0.37089150147324723
2024-03-25 17:00:00+00:00,-00+,False,True,True,2024-03-25 19:00:00+00:00,False,False,False,,False,0.3508187401064733,0.875983505394351,-0.4709625326889788,-0.15049874418969766,0.875983505394351,-1.375344435126391,-0.05691021753909675,0.875983505394351,-1.375344435126391,-1.2818835098603931,1.458838274460672,-1.7752897083103125
2024-03-28 12:45:00+00:00,-00+,True,True,True,2024-03-28 13:00:00+00:00,False,False,False,,False,0.6369781911586658,1.0063642764820857,-0.6228193558478035,-0.4081923049341629,1.0063642764820857,-0.6228193558478035,-0.1459079977797595,1.0063642764820857,-0.6228193558478035,-0.9728376225805135,1.0063642764820857,-1.797254512899371
2024-04-16 09:15:00+00:00,-00+,False,False,True,2024-04-16 12:00:00+00:00,False,False,False,,False,-0.5021481824591945,0.08512721281535018,-2.98175190701494,-1.943514904979604,0.08512721281535018,-2.98175190701494,0.261350780658276,0.45168609367836066,-2.98175190701494,0.01685219569147467,1.584090645283176,-2.98175190701494
2024-04-20 17:00:00+00:00,-0++,True,True,True,2024-04-20 18:00:00+00:00,False,False,False,,False,-0.1301538461538465,0.6446153846153768,-0.32032307692307915,-0.32613846153846104,0.6446153846153768,-0.6846153846153835,0.3148769230769233,1.0700923076923052,-0.6846153846153835,-0.6354923076923091,1.0700923076923052,-1.1730769230769211
2024-05-01 20:30:00+00:00,-00+,True,True,True,2024-05-01 21:00:00+00:00,True,True,True,2024-05-02 00:00:00+00:00,True,1.6937122149241146,1.815425893339384,-0.24219035838110026,-0.02771921877450234,2.1143091102322487,-0.8452706587452341,0.7752495775040558,2.1143091102322487,-0.8452706587452341,2.6540759970033356,3.7951286652612604,-0.8452706587452341
2024-05-03 07:00:00+00:00,-00+,False,False,True,2024-05-03 10:00:00+00:00,False,True,True,2024-05-03 12:00:00+00:00,True,-0.13082504267004635,0.269711991353061,-0.5951336046330358,2.913882518000843,3.1489905870935697,-0.9514227244428741,3.766189241377993,4.653285024731857,-0.9514227244428741,5.866172696798433,7.035081745875593,-0.9514227244428741
2024-05-03 19:45:00+00:00,-0++,True,True,True,2024-05-03 20:00:00+00:00,False,False,False,,False,1.1521522115019556,1.829706840894696,-0.15035287491066418,1.2707331329917304,2.4615530362838367,-0.15035287491066418,1.4366819769244144,2.4615530362838367,-0.15035287491066418,2.9868536292528836,3.9838678389851445,-0.15035287491066418
2024-05-04 12:45:00+00:00,-0++,True,True,True,2024-05-04 13:00:00+00:00,False,False,False,,False,-0.7136039434117891,0.14335138493140054,-0.986196341761314,-0.6598159564264239,0.14335138493140054,-1.195276459483019,-0.8691458152368603,0.27223339553448245,-1.195276459483019,-0.5322919129933212,0.27223339553448245,-1.9420179236057655
2024-05-08 12:00:00+00:00,-0++,False,True,True,2024-05-08 14:00:00+00:00,False,True,True,2024-05-08 20:00:00+00:00,True,-0.2607336556444517,0.6536044044843425,-1.055783064471938,0.3487663092706539,0.6536044044843425,-1.055783064471938,-1.837871887897502,0.6536044044843425,-2.4543728117997987,-1.9312393683949436,0.6536044044843425,-2.8677017405633554
2024-05-08 21:15:00+00:00,-0++,False,False,True,2024-05-09 01:00:00+00:00,False,False,False,,False,-0.44266010662448174,0.17505268855593226,-1.2360257524694718,-0.20457417606258854,0.25461471944612235,-1.2360257524694718,-0.9314678132250065,0.25461471944612235,-1.2360257524694718,1.470170077831301,1.9020759282926347,-1.6545171687725624
2024-05-09 04:00:00+00:00,-0++,False,False,True,2024-05-09 07:00:00+00:00,False,False,True,2024-05-09 16:00:00+00:00,True,-0.21394308679587581,0.11765087184805179,-0.46671420237246464,-0.8491605626498977,0.11765087184805179,-1.2717637907564638,1.2038795618072307,1.298907759123602,-1.7469371880469264,1.9084235431386487,2.788990082323206,-1.7469371880469264
2024-05-10 13:45:00+00:00,-0++,False,False,False,,False,False,False,,False,-3.067202082407461,0.13702304615579308,-4.363215033966094,-3.629975874547642,0.13702304615579308,-4.470954225128554,-3.3764681607517,0.13702304615579308,-4.470954225128554,-3.225192051298331,0.13702304615579308,-4.470954225128554
2024-05-12 19:30:00+00:00,-0++,False,False,False,,False,True,True,2024-05-13 00:00:00+00:00,False,-0.07387861593559641,0.05536010043321049,-0.7938856650239967,-0.25409618324763183,0.6742726677949396,-0.7938856650239967,0.5732759091051864,0.6742726677949396,-1.056711772906005,2.7117654138953284,3.34211157658042,-1.056711772906005
2024-05-16 13:30:00+00:00,-0++,True,True,True,2024-05-16 14:00:00+00:00,False,False,False,,False,-1.0651140972096185,0.4680255432479852,-1.3798498880213117,-1.3093184431935079,0.4680255432479852,-2.2414351431511492,-1.0487107317958988,0.4680255432479852,-2.2414351431511492,-0.2437049815386505,0.7266963258882653,-2.2414351431511492
2024-05-28 21:15:00+00:00,-00+,True,True,True,2024-05-28 22:00:00+00:00,False,True,True,2024-05-29 04:00:00+00:00,True,-0.02046664236984297,0.37613302966683637,-0.20166952249424108,0.5262119943588051,0.7587422897406881,-0.20166952249424108,-0.9190545756175839,0.7772792201156564,-1.1719345611272192,-1.4033830482695575,0.7772792201156564,-1.8702710178163717
2024-06-02 13:45:00+00:00,-0++,True,True,True,2024-06-02 14:00:00+00:00,False,False,False,,False,-0.09146791405330035,0.4313295283072449,-0.27283404419623514,-0.6293902031482501,0.4313295283072449,-1.3327909317815023,0.4548163174651121,0.5687441154663908,-1.3327909317815023,2.390283246863034,3.113019133591277,-1.3327909317815023
2024-06-03 10:00:00+00:00,-00+,False,False,True,2024-06-03 13:00:00+00:00,False,False,False,,False,0.6787104356976714,0.9877415255280075,-0.3805352389526728,0.38374858330596506,1.738535091312543,-0.8495098202408791,-0.3052677135607418,1.738535091312543,-0.8495098202408791,-0.35010978926538483,1.738535091312543,-0.8495098202408791
2024-06-03 15:30:00+00:00,-0++,False,False,True,2024-06-03 18:00:00+00:00,False,False,False,,False,0.1980213749277926,0.6869006354708329,-0.6354708261120723,-0.14441074523398045,0.6869006354708329,-0.6354708261120723,-0.013922588099368749,0.6869006354708329,-0.8811380704795035,1.3142692085499785,1.3574812247255874,-0.9715193529751476
2024-06-07 00:45:00+00:00,-0++,True,True,True,2024-06-07 01:00:00+00:00,False,True,True,2024-06-07 08:00:00+00:00,True,0.15043088580413144,0.18643385125216572,-0.3096085735588505,0.539832865544021,0.7998103919060862,-0.3096085735588505,0.49523828334134823,1.5715604788450799,-0.35246790311647125,-2.090132972551273,1.5715604788450799,-3.4748081523015784
2024-06-08 17:00:00+00:00,-00+,False,True,True,2024-06-08 19:00:00+00:00,False,False,False,,False,0.025157493541794196,0.06835868451222638,-0.15339302873902394,-0.16823983803585518,0.06835868451222638,-0.21924604417494775,-0.28998079419052525,0.06835868451222638,-0.4497099976052077,0.34954083614175957,0.48165007812934757,-0.4497099976052077
2024-06-12 12:15:00+00:00,-00+,True,True,True,2024-06-12 13:00:00+00:00,False,False,True,2024-06-13 00:00:00+00:00,True,2.6712542273195083,2.9245699161887906,0.0,1.7438759006028537,2.9245699161887906,0.0,0.2573592118806145,2.9245699161887906,-1.1174827231289486,-0.22859873548007892,2.9245699161887906,-1.5292162917218133
2024-06-13 00:45:00+00:00,-00+,False,False,False,,False,True,True,2024-06-13 08:00:00+00:00,False,-1.251397262872167,0.048777974893021714,-1.9903989491002805,-1.187545386347022,0.048777974893021714,-1.9903989491002805,-0.8495241183889779,0.17456456181339508,-1.9903989491002805,-2.3449283345738925,0.17456456181339508,-3.04147430368088
2024-06-17 00:15:00+00:00,-0++,False,False,False,,False,False,False,,False,-0.6131233381905243,0.24028778207036972,-0.808319709785077,-0.6700343908142781,0.24028778207036972,-0.8968846329521662,-1.5759522863966757,0.24028778207036972,-1.7936044800188733,-0.6148011581151969,0.8172181475999185,-2.4317752727992747
2024-06-21 22:00:00+00:00,-00+,False,False,False,,False,True,True,2024-06-22 04:00:00+00:00,False,-0.010475328963521768,0.11421537993410169,-0.3225372493812717,0.20144743481484984,0.3373928870333831,-0.3225372493812717,0.3079310243234934,0.6174208773617851,-0.3225372493812717,0.19471329476685728,0.6174208773617851,-0.3225372493812717
2024-06-25 04:45:00+00:00,-00+,False,False,False,,False,True,True,2024-06-25 12:00:00+00:00,False,-1.117966110201063,0.0794019742462515,-1.2165953222085801,-0.08815199685455744,0.3452918605073796,-1.2165953222085801,0.030535460647973522,1.242812801494897,-1.2165953222085801,0.5567588873425677,1.8193203432159688,-1.2165953222085801
2024-06-25 13:15:00+00:00,-0++,False,True,True,2024-06-25 15:00:00+00:00,False,False,False,,False,0.5534507452345405,1.4368561529255253,-0.3948648469068172,1.1568248667390257,1.9037654273925897,-0.3948648469068172,1.2311385386751805,1.9037654273925897,-0.3948648469068172,0.44096805638567105,2.0144686368387843,-0.3948648469068172
2024-06-25 23:45:00+00:00,-00+,False,False,True,2024-06-26 02:00:00+00:00,False,True,True,2024-06-26 04:00:00+00:00,True,0.35918837019248695,1.1031289675550893,-0.262967954087312,-0.3947836140854255,1.1031289675550893,-0.4078244170753087,-0.5836811015627719,1.1031289675550893,-1.0619841015461207,-1.5225380185519222,1.1031289675550893,-1.7700705805147487
2024-06-30 08:45:00+00:00,-00+,False,False,False,,False,False,False,,False,0.006481901604726836,0.2560919721729782,-0.08380985057349077,0.050523092708565365,0.4938429245170406,-0.34116896140604647,0.7050489464798027,1.3912695121077512,-0.34116896140604647,2.2222038108058007,3.6752219645165507,-0.34116896140604647
2024-06-30 17:15:00+00:00,-0++,True,True,True,2024-06-30 18:00:00+00:00,False,False,False,,False,0.7642678021564375,0.7709994431832401,-0.22283997254913812,1.7772341402294778,2.040609595404108,-0.22283997254913812,2.57294323689341,3.2697328104876355,-0.22283997254913812,2.4953351831321857,3.2697328104876355,-0.22283997254913812
2024-07-14 00:30:00+00:00,-0++,True,True,True,2024-07-14 01:00:00+00:00,False,False,False,,False,-0.16137216596542325,0.5748116554370686,-0.3630831714597438,0.8669825085749538,1.3926984347353732,-0.3630831714597438,0.4235241993538752,1.5194128144055297,-0.3630831714597438,2.540590537079712,3.2349732360203554,-0.3630831714597438
2024-07-15 05:15:00+00:00,-00+,False,False,False,,False,False,False,,False,0.41760980866616393,0.5515159156358029,-0.07757660071672223,-0.4869776669606307,0.8060825665597626,-0.7140649549021272,1.1795245592024939,1.5811950621943849,-0.7140649549021272,1.9270939346319516,3.5958436028951546,-0.7140649549021272
2024-07-15 16:15:00+00:00,-00+,True,True,True,2024-07-15 17:00:00+00:00,False,True,True,2024-07-16 00:00:00+00:00,True,0.20106644936137563,0.9447054610609351,-0.3630805809542337,1.5248751717732656,1.9251258405184934,-0.3630805809542337,2.117508724689543,2.801311803574902,-0.3630805809542337,1.9643521459319802,3.1272222967381413,-1.3438805698190226
2024-07-16 22:45:00+00:00,-0++,False,True,True,2024-07-17 00:00:00+00:00,False,False,False,,False,1.6300219818586204,2.3394955996045796,-1.547582273442316e-05,1.877341105085173,2.3394955996045796,-1.547582273442316e-05,0.7785886421079802,2.3394955996045796,-1.547582273442316e-05,-0.5381253083557747,2.3394955996045796,-1.1806814685689115
2024-07-19 06:00:00+00:00,-00+,False,False,False,,False,True,True,2024-07-19 12:00:00+00:00,False,-0.6272667017658273,0.051127181231036545,-1.551049318244735,-0.30261764025935056,0.051127181231036545,-1.551049318244735,3.518195951093639,3.76010685627457,-1.551049318244735,3.3849206022666944,4.623632992231874,-1.551049318244735
2024-07-24 00:00:00+00:00,-00+,False,False,True,2024-07-24 03:00:00+00:00,False,True,True,2024-07-24 08:00:00+00:00,True,-0.16957364341084746,0.10024527616279144,-0.864765019379854,-0.26645772771318743,0.10024527616279144,-0.864765019379854,0.5813953488372103,0.8357558139534982,-0.864765019379854,-0.9205274951550324,1.595824249030997,-1.418665213178294
2024-07-24 06:00:00+00:00,-0++,False,True,True,2024-07-24 08:00:00+00:00,True,True,True,2024-07-24 08:00:00+00:00,False,0.6512629567550832,0.907821091234351,-0.06477713371734195,0.850118282408574,1.1051583214175542,-0.06477713371734195,1.0930135576552313,1.867257428458613,-0.06477713371734195,-2.5868498623315084,1.867257428458613,-3.1455089953987936
2024-07-26 21:15:00+00:00,-00+,True,True,True,2024-07-26 22:00:00+00:00,False,False,False,,False,-0.002679393096860494,0.40363143151875835,-0.16791844869616934,-0.16757984407405058,0.40363143151875835,-0.4355191537593339,0.33592522903289623,0.5440640180620404,-0.4355191537593339,1.4341672380006276,2.170249520690448,-1.8782692828339442
2024-07-29 07:45:00+00:00,-0++,False,False,True,2024-07-29 11:00:00+00:00,False,False,False,,False,0.13230638989956134,0.3093141886270079,-0.22006958059060944,-0.36591008429550653,0.7938958701680265,-0.6328528603076533,-3.200091588986931,0.7938958701680265,-4.458649111343749,-3.704996015274986,0.7938958701680265,-5.272709516639407
2024-08-02 12:45:00+00:00,-00+,True,True,True,2024-08-02 13:00:00+00:00,False,False,False,,False,-2.2052092650279076,1.0455695031305057,-3.7212781050488863,-3.0036548129414253,1.0455695031305057,-3.7212781050488863,-5.727400302254571,1.0455695031305057,-6.080560096227982,-4.3846806279493,1.0455695031305057,-6.694321931961877
2024-08-03 05:45:00+00:00,-00+,True,True,True,2024-08-03 06:00:00+00:00,False,True,True,2024-08-03 12:00:00+00:00,True,-0.1042402995818481,0.34424747045864734,-0.3468571249808927,0.36533542408263564,0.4998866178050676,-0.38269529981769246,-1.8121538256805847,0.8173081364975854,-2.118504573946345,-1.4620386848054334,0.8173081364975854,-2.9889297158442796
2024-08-06 09:15:00+00:00,-0++,False,False,False,,False,True,True,2024-08-06 16:00:00+00:00,False,0.9630453948600959,0.9630635991887404,-0.4524685888859903,1.6816066557938436,3.0466036275037744,-1.019533426697261,2.6360049945396202,3.8392929147478494,-1.019533426697261,4.576586429874463,4.98254295902989,-1.019533426697261
2024-08-06 16:00:00+00:00,-0++,False,False,False,,False,False,True,2024-08-07 04:00:00+00:00,False,-0.49021336624933687,0.5836536766002487,-0.7784870393228727,0.0387938635161289,0.5836536766002487,-1.0920648915535125,0.34619996473286285,1.0192029624404908,-2.0315993651913278,-1.0359724916240487,1.8092928936695563,-2.0315993651913278
2024-08-08 05:15:00+00:00,-00+,False,True,True,2024-08-08 07:00:00+00:00,False,False,False,,False,0.4477116278645221,0.8116451712895767,-0.3117148547162052,0.9798683351839532,1.0286818388139718,-0.3117148547162052,4.923142866470753,5.074533182475438,-0.47732269605001987,6.821006972906307,10.133409534588434,-0.47732269605001987
2024-08-10 21:00:00+00:00,-00+,True,True,True,2024-08-10 22:00:00+00:00,False,False,True,2024-08-11 08:00:00+00:00,True,0.09242369402668871,0.09432090664520665,-0.6295801942778456,-0.002142541836414047,0.16626778861714708,-0.6295801942778456,0.24065160748698577,0.46553672390305945,-0.6295801942778456,-4.1794939774130295,1.1704984092035797,-4.670414097729014
2024-08-12 09:30:00+00:00,-00+,False,True,True,2024-08-12 11:00:00+00:00,True,True,True,2024-08-12 12:00:00+00:00,True,2.0087884494664143,2.7797651844724713,-0.41422010049424474,2.7096919656685703,4.015195437462471,-0.9723215925569462,1.1344836991532325,4.015195437462471,-0.9723215925569462,0.7476761047925384,4.015195437462471,-0.9723215925569462
2024-08-21 04:15:00+00:00,-00+,True,True,True,2024-08-21 05:00:00+00:00,False,False,True,2024-08-21 16:00:00+00:00,True,0.601675143963476,0.6885099902209646,-0.06468791536029528,-0.00426421120014453,0.9996625711137241,-0.4131734124914743,0.4475904847076606,1.4679673465920695,-0.8107394748986252,2.1725060516404326,4.196641149941471,-0.8107394748986252
2024-08-28 20:45:00+00:00,-0++,True,True,True,2024-08-28 21:00:00+00:00,False,True,True,2024-08-29 04:00:00+00:00,True,-0.46720723172254397,0.2897726784170551,-0.7880697349491372,-0.29506671583040545,0.2897726784170551,-0.7880697349491372,0.40457236232593896,0.7620547676600475,-0.7880697349491372,0.3658449612481407,3.127494751906057,-0.7880697349491372
2024-09-04 06:15:00+00:00,-00+,False,True,True,2024-09-04 08:00:00+00:00,False,False,True,2024-09-04 16:00:00+00:00,True,0.4258519517078563,0.7324037598307465,-0.4426672538452192,0.2388303913044565,0.7324037598307465,-0.4426672538452192,2.4812836837052155,3.580491134264685,-0.5461433131030535,0.6298304167929203,3.580491134264685,-0.5461433131030535
2024-09-06 05:45:00+00:00,-0++,False,False,False,,False,True,True,2024-09-06 12:00:00+00:00,False,-1.2532967635027203,0.04777751362561311,-2.14372162933536,-0.8707934235907766,0.04777751362561311,-2.14372162933536,-4.5246314413567745,0.9151721663323009,-5.05953071116979,-4.082065447227801,0.9151721663323009,-6.976348980129766
2024-09-07 06:30:00+00:00,-00+,False,False,True,2024-09-07 09:00:00+00:00,True,True,True,2024-09-07 08:00:00+00:00,False,-0.09235999792829297,0.30281029853604924,-0.1600955781291602,0.4034644491420103,0.5293328238880513,-0.1600955781291602,0.1933827775421726,1.0965054154365994,-0.4701678681207522,0.12205306451431586,1.0965054154365994,-0.8129744140134898
2024-09-17 01:30:00+00:00,-00+,True,True,True,2024-09-17 02:00:00+00:00,False,True,True,2024-09-17 08:00:00+00:00,True,0.5848523517074655,0.58486961213573,-0.1705675522244432,1.2723352099446306,1.4552094475299482,-0.1705675522244432,1.8261533116116668,2.605927679841158,-0.1705675522244432,4.0068185595862005,5.840946189061413,-0.1705675522244432
2024-09-17 12:15:00+00:00,-00+,True,True,True,2024-09-17 13:00:00+00:00,False,False,True,2024-09-18 00:00:00+00:00,True,3.3146365531429023,3.595062914741365,-0.5405966109277349,3.057051112134901,3.595062914741365,-0.5405966109277349,1.500185582479796,3.595062914741365,-0.5405966109277349,1.1135286671292155,3.595062914741365,-0.5405966109277349
2024-09-17 18:15:00+00:00,-00+,False,False,False,,False,True,True,2024-09-18 00:00:00+00:00,False,-1.1139718767755769,0.06304758863464599,-2.2676148831652476,-1.510683172916616,0.06304758863464599,-2.2676148831652476,-1.1500529330898956,0.06304758863464599,-2.2676148831652476,-0.7893735141768499,0.06304758863464599,-2.994580136829328
2024-09-22 20:00:00+00:00,-0++,False,False,True,2024-09-22 23:00:00+00:00,True,True,True,2024-09-23 00:00:00+00:00,True,0.5311246136898262,1.1665930837774896,-1.4290729709893646,0.8940281518175386,1.1665930837774896,-1.4290729709893646,0.23461165227336434,2.3456264970482366,-1.4290729709893646,0.21077427377798053,2.3456264970482366,-1.4290729709893646
2024-09-26 05:15:00+00:00,-00+,True,True,True,2024-09-26 06:00:00+00:00,True,True,True,2024-09-26 08:00:00+00:00,True,0.4028735723528687,0.5454317416409671,-1.5736634195739896e-05,1.2400467755715239,1.5012906400545534,-1.5736634195739896e-05,2.8985306547273826,3.60842596047366,-1.5736634195739896e-05,2.599707707756238,3.60842596047366,-1.5736634195739896e-05
2024-09-28 04:15:00+00:00,-00+,False,False,False,,False,False,False,,False,-0.45417821103753697,1.5132716191246232e-05,-0.520550304250833,-0.6302927620672527,1.5132716191246232e-05,-0.9518327156915252,-0.6277958638957415,1.5132716191246232e-05,-0.998396083410924,-0.5084592640142938,1.5132716191246232e-05,-0.998396083410924
