time_TR,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,kdj_k,kdj_d,kdj_j,wpr,obv,stochrsi_k,stochrsi_d,hammer_like,bull_engulf,higher_low,higher_high,sweep8_reclaim,reclaim_prev_high,volume_expansion,range_expansion
2026-09-15 14:45:00+03:00,76926.69,76951.63,76843.75,76940.01,78.46766,37.779268687883146,-145.40689035989635,-181.91876559668572,36.511875236789365,36.61776418794821,47.26861100811874,15.316070547607154,-72.39854850250617,85.55283000000168,78.31708787792307,86.33568424016444,True,False,False,False,True,False,0.5610861326862762,0.7285497214249993
2026-09-15 15:00:00+03:00,76940.01,76978.01,76859.64,76922.6,95.66623,37.04211171116359,-140.46421473557712,-173.627855424464,33.163640688886886,31.336345079642264,41.95785569862658,10.093323841673637,-79.22649313696964,-10.113399999998322,66.58759077133577,76.76843188217651,False,False,True,True,False,False,0.7176528862680518,0.8034617342609719
2026-09-15 15:15:00+03:00,76922.59,76986.5,76902.0,76953.81,152.1739,39.32759132073792,-132.50132967681566,-165.40255027493433,32.90122059811867,30.5562197607461,38.15731038599976,15.35403851023878,-71.00403087704622,142.0605000000017,68.15289558141006,71.01919141022302,False,True,True,True,False,False,1.141552651857044,0.573561853045998
2026-09-15 15:30:00+03:00,76953.8,76967.07,76858.66,76947.51,103.84621,39.019668245725406,-125.25517950624635,-157.37307612119673,32.11789661495038,29.48287858117702,35.265833117725506,17.916969508080044,-72.66380377796115,38.2142900000017,67.00735870122723,67.24928168465773,True,False,False,False,False,False,0.7990280663369077,0.7662025584847343
2026-09-15 15:45:00+03:00,76947.5,77143.15,76878.17,76957.65,160.86148,39.83617988496919,-117.34169798223593,-149.36680049340458,32.025102511168654,29.657799128938827,33.39648845479661,22.180420477223265,-69.99235977553757,199.07577000000168,74.5148536506656,69.89170264443435,False,True,True,True,False,False,1.2377229492775244,1.8727825288006201
2026-09-15 16:00:00+03:00,76956.75,77126.01,76954.28,76987.35,165.57777,42.27424551832247,-107.43521874852013,-140.9804841444277,33.54526539590756,32.38262738602712,33.05853476520678,31.0308126276678,-62.1677160997963,364.65354000000167,82.83827968862026,74.78683068017106,False,False,True,False,False,False,1.2740116889338304,1.2137253516149438
2026-09-15 16:15:00+03:00,76987.36,77003.69,76910.12,76952.0,127.18278,40.18681865580479,-101.26934221215197,-133.03825575797256,31.768913545820595,33.640299798211146,33.2524564428749,34.415986508883634,-71.48088626603841,237.4707600000017,84.7743738457881,80.70916906169136,False,False,False,False,False,False,0.9906624433183739,0.7021875351769826
2026-09-15 16:30:00+03:00,76952.01,76952.01,76123.42,76422.56,1142.17272,22.370382689166533,-137.51899059863354,-133.93440272610476,-3.584587872528772,32.205271927032896,32.90339493759423,30.809025905910232,-72.80298208928112,-904.7019599999983,59.3268137001859,75.64648907819813,False,False,False,False,False,False,8.896704549836016,5.856173581171874
2026-09-15 16:45:00+03:00,76422.56,76620.01,76152.0,76618.77,748.45368,34.041148636895755,-148.70046451281814,-136.88761508344743,-11.812849429370715,37.66237595059715,34.489721941928536,44.00768396793438,-54.96408764433113,-156.24827999999832,45.53870809124759,63.21329854574058,False,False,True,False,False,False,5.829916214596256,3.307724927556728
2026-09-15 17:00:00+03:00,76618.77,76696.0,76329.6,76406.35,401.66406,28.964303122056634,-172.71147154516075,-144.0523863757901,-28.659085169370655,34.35677720449065,34.44540702944924,34.179517554573465,-74.27675243203879,-557.9123399999983,30.58817700763849,45.15123293302403,False,False,True,True,False,False,2.899093427151974,2.4870184965213062
2026-09-15 17:15:00+03:00,76406.35,76514.01,76307.47,76347.23,374.38,27.724979629055355,-194.2714175500587,-154.0961926106438,-40.175224939414875,30.22050700919863,33.03710702269904,24.587306982197816,-79.6517865260482,-932.2923399999983,39.55561042470901,38.5608318411984,False,False,False,False,False,False,2.519509407007437,1.3719030222517408
2026-09-15 17:30:00+03:00,76347.22,76347.22,75700.87,75912.01,1126.79371,20.702342957640965,-243.66759840802115,-172.0104737701193,-71.65712463790186,25.026778364453957,30.36699746995068,14.34634015346051,-85.36067892503539,-2059.086049999998,20.01038270031399,30.05139004422054,False,False,False,False,False,False,7.466097809740264,4.05680213400275
2026-09-15 17:45:00+03:00,75912.01,75994.0,75605.0,75942.01,748.47406,22.16585472386238,-277.1983087849512,-193.0480407730857,-84.15026801186553,23.987881173827716,28.240625371243027,15.482392778997095,-78.08991320742476,-1310.611989999998,11.22888093675435,23.598291353925827,True,False,False,False,True,False,4.959364336541604,2.2930236670694137
2026-09-15 18:00:00+03:00,75942.01,76105.91,75832.0,76023.25,371.24427,26.141170453425445,-293.8291695214866,-213.2042665227659,-80.62490299872073,25.157979300685625,27.213076681057228,21.04778453994242,-72.80824366934294,-939.3677199999981,10.665632053222497,13.968298563430322,False,False,True,True,False,True,2.371899751395513,1.5614525139665159
2026-09-15 18:15:00+03:00,76023.25,76514.01,75904.63,76348.01,423.17828,39.45384553353794,-277.6037849757704,-226.0841702133668,-51.51961476240359,34.47926944406345,29.635140935392634,44.167526461405075,-51.69456815005054,-516.1894399999982,39.6408271759046,20.51178005529386,False,False,True,True,False,True,2.5926923922291816,3.160274860624915
2026-09-15 18:30:00+03:00,76348.01,76462.69,76278.0,76439.42,262.72982,42.59047162031914,-254.4360473974957,-231.7545456501926,-22.681501747303116,43.63487563014775,34.30171916697767,62.3011885564879,-45.75171472223116,-253.45961999999815,70.71271298955413,40.33972407289378,False,False,True,False,False,False,1.6096705282835935,0.944150499706077
2026-09-15 18:45:00+03:00,76439.42,76603.59,76426.0,76512.0,292.24425,45.0257222062725,-227.59527240144962,-230.92269100044402,3.3274185989943987,56.801496677354834,41.801645003770055,86.80120002452439,-41.03305919448666,38.78463000000187,95.64186178934881,68.66513398493589,False,False,True,True,False,True,1.36464660829382,0.9078547146179913
2026-09-15 19:00:00+03:00,76512.01,76576.47,76274.0,76282.02,178.80463,39.33237536911907,-222.3184797703434,-229.2018487544239,6.883368984080505,58.55266292391954,47.38531764381988,80.88735348411886,-55.98478691935074,-140.01999999999813,92.19770304260702,86.18409260717003,False,False,False,False,False,False,0.8099238009627562,1.5462515655752591
2026-09-15 19:15:00+03:00,76282.01,76501.63,76282.01,76482.38,189.0002,45.766377557294604,-199.66756269730104,-223.29499154299936,23.62742884569832,68.32240370201798,54.36434632988591,96.2385184462821,-42.315961104791704,48.98020000000187,92.19770304260702,93.34575595818767,False,False,True,False,False,False,0.836783882550024,1.0306926975784123
2026-09-15 19:30:00+03:00,76482.38,76487.4,76300.0,76368.0,119.92713,42.96505367065136,-188.7700343614706,-216.39000010669363,27.619965745223027,71.017514103418,59.91540225439661,93.22173780146076,-45.448955808649615,-70.94692999999813,88.47214710639719,90.95585106387045,False,False,True,False,False,False,0.5309681654542242,0.879481884738092
2026-09-15 19:45:00+03:00,76368.0,76505.65,76366.5,76388.0,110.48229,43.61495186118839,-176.48541775236663,-208.40908363582824,31.92366588346161,73.48186236495613,64.43755562458313,91.57047584570213,-41.87125559572661,39.53536000000187,93.41320520038717,91.36101844979716,False,False,True,True,False,False,0.4891518611050025,0.6530411113196595
2026-09-15 20:00:00+03:00,76388.01,76417.51,76194.21,76273.85,210.91438,40.76018258028775,-173.95547120389529,-201.51836114944166,27.562889945546374,68.0761977925901,65.65043634725211,72.92772068326605,-38.69385884509571,-171.37901999999812,86.75533193434346,89.54689474704264,False,False,False,False,False,False,0.8906026084558831,1.0083084981486012
2026-09-15 20:15:00+03:00,76273.85,76542.01,76242.03,76522.01,87.5001,48.63190270981057,-150.1946815012052,-191.25362521979437,41.05894371858918,74.82692305626324,68.70926525025583,87.06223866827807,-15.94775435380433,-83.87891999999812,90.48088787055327,90.21647500176135,False,True,True,True,False,True,0.3694760750791417,1.2287212255263602
2026-09-15 20:30:00+03:00,76522.01,77343.44,76522.0,76772.0,620.11662,55.10392296081355,-109.9248356486496,-174.98786730556543,65.06303165691583,66.64337268370949,68.02063439474038,63.88884926164769,-32.87084972734184,536.237700000002,93.34212673395632,90.19278217961774,False,False,True,True,False,True,2.2347588960327465,3.0486370131195724
2026-09-15 20:45:00+03:00,76772.01,77081.77,76772.0,76962.0,154.69488,59.30098977944397,-61.964986782419146,-152.38329120093616,90.41830441851701,66.69860874341907,67.57995917763328,64.93590787499065,-21.941510779779676,690.932580000002,100.0,94.60767153483658,False,False,True,False,False,False,0.5574850731314348,1.0795448605133542
2026-09-15 21:00:00+03:00,76962.0,76969.2,76830.0,76878.01,184.94909,56.77432218456073,-30.383509901104844,-127.98333494096991,97.59982503986507,64.29930888577513,66.48640908034723,59.92510849663094,-26.772853822968116,505.98349000000195,97.73200627823987,97.02471100406545,False,False,True,False,False,False,0.6665143472378809,0.48511038700795356
2026-09-15 21:15:00+03:00,76878.0,77205.39,76495.54,76919.08,397.84019,57.72290042506969,-2.0176974168862216,-102.79020743615318,100.77251001926696,63.89100803772918,65.62127539947454,60.43047331423844,-28.076536283279516,903.823680000002,96.1456593213411,97.95922186652705,True,False,False,True,False,False,1.1992375994689404,2.356544111544557
2026-09-15 21:30:00+03:00,76919.08,76950.96,75700.79,75773.02,1131.59687,34.7838215128165,-71.19436629771371,-96.4710392084653,25.276672910751586,44.05972639867545,58.43409239920818,15.310994397609988,-95.602836879432,-227.77318999999807,62.812325988007764,85.5633305291963,False,False,False,False,False,False,3.4110518445744926,4.150286330815898
2026-09-15 21:45:00+03:00,75773.03,76205.14,74967.97,76000.0,1953.59749,39.87964403218265,-106.47461267102335,-98.47175390097692,-8.00285877004643,43.854916646182716,53.5743671481997,24.41601564214875,-56.55470285880275,1725.824300000002,38.67522330813404,65.87773620582767,True,False,False,False,True,False,5.88886598972353,4.107129222342117
2026-09-15 22:00:00+03:00,76000.0,76269.76,75813.75,75978.93,427.52479,39.57054855860991,-134.5832431609888,-105.6940517529793,-28.88919140800948,43.42271602265579,50.19048343968507,29.887181188597253,-57.441685224398064,1298.299510000002,13.436230287942896,38.30792652802828,False,False,True,True,False,False,1.2887179720909112,1.5138517719312705
2026-09-15 22:15:00+03:00,75978.94,76305.99,75875.51,75919.82,290.64043,38.665145152145,-159.7872899191134,-116.51269938620612,-43.27459053290727,42.305132382318284,47.56203308722947,31.791330972495913,-59.93003489835673,1007.6590800000022,18.7132448777718,23.608232824616294,False,False,True,True,False,False,0.9972484780351406,1.406245916634022
2026-09-15 22:30:00+03:00,75919.82,76063.77,75874.94,75897.53,223.38606,38.30918063514595,-179.49123208093806,-129.1084059251525,-50.38282615578555,41.2472964143869,45.457120862948614,32.82764751726347,-60.86837552147587,784.2730200000021,16.578056207860033,16.24251045785829,False,False,False,False,False,False,0.8073656290702292,0.6268735994688445
2026-09-15 22:45:00+03:00,75897.54,76187.75,75868.05,76186.48,204.21058,45.33495341859478,-169.83316702730372,-137.25335814558275,-32.579808881720965,45.65169583522609,45.521979187041104,45.91112913159607,-48.704466905496844,988.4836000000021,24.415292000205223,19.902197695279067,False,False,False,True,False,True,0.8401724296684157,1.0613328906963189
2026-09-15 23:00:00+03:00,76186.48,76245.98,75936.0,76042.0,182.59398,42.71539717019565,-171.8563563211792,-144.17395778070204,-27.682398540477152,46.43548292099875,45.82648043169365,47.65348789960893,-54.78663169814823,805.8896200000021,29.921980176158247,23.638442794741213,False,False,True,True,False,False,0.8408648169916659,1.012609434208785
2026-09-15 23:15:00+03:00,76041.99,76042.0,75742.18,75744.94,112.27523,37.87018194519761,-195.18009316027747,-154.37518485661712,-40.80490830366034,42.53237454958572,44.72844513765767,38.140233373441816,-67.29194643586318,693.6143900000021,29.325121293198936,27.88746448985418,False,False,False,False,False,False,0.5409225694354779,0.99533571250729
2026-09-15 23:30:00+03:00,75744.94,75862.19,75613.2,75862.19,144.65029,40.727981095356995,-201.87612523467396,-163.8753729322285,-38.00075230244548,43.38642602268391,44.281105432666415,41.59706720271889,-62.35608111236931,838.2646800000022,23.061520928023068,27.436207465793462,False,False,False,False,False,False,0.7357391880253131,0.8265914183749903
2026-09-15 23:45:00+03:00,75862.19,76000.0,75862.19,75935.24,87.27545,42.50246830967279,-198.99437115923502,-170.8991725776298,-28.095198581605217,53.02133288833329,47.19451458455538,64.67496949588912,-59.280900200802215,925.5401300000021,22.772024661288366,25.05288896083684,False,False,True,True,False,True,0.4667769258232848,0.45749854759730546
2026-09-16 00:00:00+03:00,75935.24,75956.58,75726.7,75874.76,138.45413,41.39744128668299,-199.29345989033754,-176.57803004017137,-22.715429850166174,47.932417434535864,47.44048220121554,48.91628790117652,-59.47162356642944,787.0860000000022,27.567656444869524,24.46706734472703,True,False,False,False,False,False,0.7404968197693328,0.7665221740580311
2026-09-16 00:15:00+03:00,75874.76,75901.21,75660.0,75680.51,104.4669,37.98182913113174,-212.7523646239424,-183.81289695692558,-28.939467667016828,35.19354058658655,43.358168329672544,18.864285100414563,-68.15349822563515,682.6191000000022,24.13313029149742,24.82427046588515,False,False,False,False,False,False,0.5684607248886504,0.8043014338112878
2026-09-16 00:30:00+03:00,75680.5,75766.42,75558.01,75748.77,88.82865,39.8596365050002,-215.42732001781405,-190.13578156910327,-25.29153844871078,32.705011475650004,39.80711604499837,18.500802336953285,-65.10266288850535,771.4477500000022,21.014713976528295,24.238500237631794,True,False,False,False,True,False,0.48336457547682776,0.694931643881302
2026-09-16 00:45:00+03:00,75748.78,75756.83,75392.35,75453.85,146.33177,34.93757070024674,-238.59445236323518,-199.82751572792966,-38.76693663530551,24.20484983420541,34.60636064140071,3.401828219814803,-75.49760714880038,625.1159800000022,12.508620123767363,19.21882146393107,False,False,False,False,False,False,0.7962700534661149,1.1955063550635372
2026-09-16 01:00:00+03:00,75453.85,75597.4,75302.11,75381.89,198.50546,33.83955062189628,-259.76671329067904,-211.81535524047956,-47.951358050199474,18.954044951819938,29.388922078207123,-1.9157093009544326,-69.06473744787095,426.6105200000022,7.861517493726734,13.794950531340845,False,False,False,False,False,False,1.080175229531603,0.9685608856088351
2026-09-16 01:15:00+03:00,75381.88,75554.41,75140.64,75493.0,272.57576,37.12534130955662,-264.5308868003194,-222.35846155244755,-42.17242524787187,25.666709533573293,28.14818456332918,20.703759474061513,-69.7635903376669,699.1862800000022,10.013567107206727,10.127901574900323,True,True,False,False,True,False,1.4216848385291032,1.3352803549818606
2026-09-16 01:30:00+03:00,75493.0,75664.56,75489.36,75613.72,120.04419,40.57834433574643,-255.6188189027307,-229.0105330225042,-26.608285880226504,35.46122967849843,30.585866268385598,45.211956498724085,-59.40447075985761,819.2304700000021,29.068386666681448,15.647823755871684,False,False,True,True,False,True,0.6532251580746714,0.5748125789464851
2026-09-16 01:45:00+03:00,75613.72,75747.98,75600.0,75668.0,112.04965,42.11760822977799,-241.39336606102006,-231.48709963020738,-9.906266430812678,44.096352585268434,35.08936170734654,62.11033434111221,-52.28979318580688,931.2801200000022,53.07235229329752,30.718102022395282,False,False,True,True,False,True,0.6097225557810136,0.49731982322594404
2026-09-16 02:00:00+03:00,75667.99,75898.85,75658.47,75896.99,79.18612,48.21235740965122,-209.23013815299782,-227.03570733476548,17.805569181767652,60.29649069655784,43.491738037083636,93.90599601550625,-31.573090632745743,1010.4662400000021,76.87784582907277,53.006194929683964,False,False,True,True,False,True,0.4814832526793661,0.8078506494597786
2026-09-16 02:15:00+03:00,75896.99,75942.13,75734.22,75734.22,133.95872,44.61615567804162,-194.63114035436593,-220.55479393868558,25.923653584319652,64.88418181835002,50.622552630839095,93.40744019337185,-46.29887636383342,876.5075200000022,82.33034129627441,70.76017980621494,False,False,True,True,False,False,0.9207352508261161,0.7639817740868815
2026-09-16 02:30:00+03:00,75734.22,75741.06,75562.01,75673.74,125.21762,43.323070856881344,-185.79977580724517,-213.6037903123975,27.804014505152338,65.42732734081895,55.55747753416571,85.16702695412542,-40.85603976213661,751.2899000000021,80.32050290133365,79.84289667556033,True,False,False,False,False,False,0.884603779764371,0.7305181558547477
2026-09-16 02:45:00+03:00,75673.74,75718.91,75625.0,75644.48,74.27542,42.67861612275231,-179.09737024118658,-206.70250629815533,27.605136056968746,64.57252416573519,58.5624930780222,76.59258634116117,-41.37032210016801,677.0144800000021,67.48668097493156,76.7125083908466,False,False,True,False,False,False,0.5453150980212571,0.38999979235449794
2026-09-16 03:00:00+03:00,75644.48,75793.59,75578.61,75702.64,89.27119,44.44754827351317,-167.16565795733186,-198.79513662999065,31.62947867265879,66.42148364803462,61.18215660135968,76.90013774138453,-34.60249487991067,766.2856700000021,67.09564762280974,71.63427716635836,False,True,False,True,False,False,0.6888837924017294,0.9143027261514552
2026-09-16 03:15:00+03:00,75702.64,75850.07,75682.83,75850.07,67.03605,48.76389906049512,-144.15163086363464,-187.86643547671946,43.71480461308482,73.7856200568636,65.38331108652766,90.59023799753552,-13.053655906070846,833.3217200000022,78.43485372446774,71.00572744073638,False,False,True,True,False,True,0.5466489055104014,0.7518769950096885
2026-09-16 03:30:00+03:00,75850.07,75915.49,75777.0,75802.27,70.98874,47.47590613214674,-128.2910497404955,-175.9513583294747,47.66030858897918,72.22712811235456,67.66458342846997,81.35221748012376,-17.449999376161855,762.3329800000022,88.39196061113152,77.97415398613639,False,False,True,True,False,False,0.6111304857768671,0.6226228476374817
2026-09-16 03:45:00+03:00,75802.28,75878.87,75731.65,75772.1,113.25157,46.638584118381466,-116.80938590054575,-164.12296384368892,47.31357794314317,66.57454827961082,67.30123837885026,65.12116808113194,-21.21423848082917,649.0814100000022,92.37642236218907,86.40107889926283,False,False,False,False,False,False,1.0043291528989018,0.69543446940174
2026-09-16 04:00:00+03:00,75772.1,75862.43,75693.96,75786.07,79.57027,47.10379465643036,-105.36820328061003,-152.37201173107314,47.00380845046311,64.03121346249603,66.21123007339884,59.671180240690404,-19.471234825137763,728.6516800000022,88.66860130075447,89.8123280913584,False,False,False,False,False,False,0.709419927027265,0.8093293620291304
2026-09-16 04:15:00+03:00,75786.07,75964.01,75721.0,75871.46,91.25837,49.97462697007182,-88.39179862647143,-139.5759691101528,51.184170483681385,68.34667962176448,66.92304658952071,71.19394568625202,-11.240390104083083,819.9100500000022,91.54531634049282,90.86344666781217,False,False,True,True,False,True,0.8429690016767771,1.1674192928516078
2026-09-16 04:30:00+03:00,75871.47,75871.47,75547.73,75659.55,123.55044,43.644124082353265,-90.98838416951185,-129.85845212202463,38.870067952512784,54.51836230894027,62.788151829327234,37.97878326816635,-36.977300606045105,696.3596100000022,79.86972803357942,86.6945485582756,False,False,False,False,True,False,1.1412563150484338,1.5552459646425818
2026-09-16 04:45:00+03:00,75659.55,75714.01,75457.52,75489.14,177.08677,39.329567855773554,-105.57980151326046,-125.0027220002718,19.42292048701134,38.42656363844624,54.667622432366905,5.94444605060491,-93.75703370254182,519.2728400000022,50.244215761680685,73.88642004525101,False,False,False,False,False,False,1.5720000983572127,1.2116015966366283
2026-09-16 05:00:00+03:00,75489.14,75674.04,75483.32,75659.07,108.56563,45.15231968040456,-102.25296551178326,-120.4527707025741,18.19980519079084,38.88220263280876,49.40581583251419,17.834976233397896,-60.20651937846618,627.8384700000022,35.14391668430554,55.08595349318859,False,False,True,False,False,False,0.9842077121766,0.9162182936202123
2026-09-16 05:15:00+03:00,75659.07,75940.5,75648.91,75940.5,97.06862,53.16860715331211,-76.03093769852421,-111.56840410176413,35.53746640323992,57.70755172723588,52.17306113075475,68.77653292019814,-4.641750083909888,724.9070900000022,51.56636758929156,45.6515000117593,False,False,True,True,False,True,0.879980933324292,1.400797463489583
2026-09-16 05:30:00+03:00,75940.5,76111.0,75931.75,75964.78,131.67672,53.79602566398695,-52.683298383883084,-99.79138295818794,47.108084574304854,64.34650476700537,56.23087567617162,80.57776294867287,-22.375589153455664,856.5838100000021,84.89970092262489,57.2033283987407,False,False,True,True,False,True,1.1688948688338217,0.8993302059554196
2026-09-16 05:45:00+03:00,75964.79,76000.0,75817.46,75886.35,93.91681,51.40047373004266,-40.047133127300185,-87.84253299201039,47.795399864710205,64.77184094911641,59.07786410048655,76.15979464637613,-34.3774866866615,762.6670000000022,94.4802153927315,76.98209463488269,False,False,False,False,False,False,0.8514080257722856,0.978084980978424
2026-09-16 06:00:00+03:00,75886.36,75988.01,75822.52,75956.98,122.97127,53.41242375729474,-24.056324072967982,-75.08529120820191,51.02896713523393,68.6581610489771,62.271296416650074,81.43189031363119,-23.5691987513015,885.6382700000022,93.596327270802,90.99208119538616,False,False,True,False,False,False,1.1148028368660594,0.9148401006108163
2026-09-16 06:15:00+03:00,75956.98,76076.01,75856.76,75856.77,118.39336,50.23484200021696,-19.247726391389733,-63.917778244839475,44.67005185344974,66.13743351725702,63.56000878351905,71.29228298473296,-38.90402154618313,767.2449100000022,85.39071649175763,91.15575305176377,False,False,True,True,False,False,1.0733015410355984,1.2120290776417473
2026-09-16 06:30:00+03:00,75856.77,75908.01,75779.03,75792.02,88.76181,48.23794069509075,-20.42620141133375,-55.21946287813834,34.79326146680459,61.15411851916634,62.758045362068145,57.94626483336273,-48.81251147701504,678.4831000000022,78.10366881019739,85.69690419091906,False,False,False,False,False,False,0.8632979185130881,0.7130103098482446
2026-09-16 06:45:00+03:00,75792.02,75832.01,75768.25,75824.01,39.14609,49.31003430677721,-18.564821994921658,-47.888534701495004,29.323712706573346,59.46368506039916,61.659925261511816,55.071204658173855,-43.91718185713519,717.6291900000022,68.6510220856058,77.38180246252033,False,False,False,False,False,False,0.4099379727553039,0.35246966472260643
2026-09-16 07:00:00+03:00,75824.0,75918.01,75819.7,75889.99,63.52094,51.53945589716303,-11.631549551922944,-40.63713767158059,29.005588119657645,61.238917748652696,61.519589423892114,60.677574398173874,-33.82046887433374,781.1501300000022,71.65708828886893,72.80392639489075,False,False,True,True,False,True,0.6651914756010445,0.5487580240022153
2026-09-16 07:15:00+03:00,75889.99,75986.01,75838.0,75870.1,87.93783,50.81391809700808,-7.653611888017622,-34.040432514867994,26.386820626850373,56.78171135850177,59.94029673542866,50.46454060464799,-36.864173348839394,693.2123000000022,77.59260578289526,72.63357205245671,False,False,True,True,False,False,0.9497798787072868,0.8518070902394063
2026-09-16 07:30:00+03:00,75870.1,76022.67,75853.37,75929.02,84.94772,52.9278774600355,0.25039752830343787,-27.18226650623371,27.432664034537147,53.489776937761604,57.790123469539644,44.889083874205525,-27.847830078961415,778.1600200000022,85.92877026586966,78.392821445878,False,True,True,True,False,False,0.9410948544936353,1.002457293424568
2026-09-16 07:45:00+03:00,75929.02,75970.09,75805.7,75864.02,84.69316,50.35661597218649,1.2549587800749578,-21.49482144897198,22.749780229046937,46.03265260888527,53.87096651598819,30.356024794679456,-37.79457672767299,693.4668600000022,83.20329330240507,82.24155645039005,False,False,False,False,False,False,0.9382747069233427,0.9733842555585429
2026-09-16 08:00:00+03:00,75864.02,75877.33,75677.64,75802.01,67.54873,47.96275488502569,-2.918959997376078,-17.779649158652802,14.860689161276724,41.09500852607955,49.61231385268531,24.060397872868037,-47.28377303054526,625.9181300000022,76.63369796727143,81.92192051184877,True,False,False,False,True,False,0.7504573098415968,1.182402226367105
2026-09-16 08:15:00+03:00,75802.01,75920.01,75802.0,75884.18,113.9944,51.26863587820955,0.399012014575419,-14.14391692400716,14.542928938582579,44.67876353897819,47.9677970814496,38.10069645403536,-36.13624776956562,739.9125300000022,68.8875167529885,76.2415026742217,False,True,True,True,False,True,1.2312060395999074,0.6987595109097814
2026-09-16 08:30:00+03:00,75884.18,75981.36,75836.7,75966.12,70.46189,54.38097072055588,9.530539807252353,-9.409025577755258,18.93956538500761,57.6558826456704,51.197158936189865,70.57333006463148,-31.353199593154095,810.3744200000023,76.81253829223434,74.1112510041648,False,False,True,True,False,True,0.7610295289033875,0.8565591970868223
2026-09-16 08:45:00+03:00,75966.11,75966.12,75886.08,75962.01,120.62624,54.1940060506289,16.24839731081738,-4.277541000040731,20.525938310858113,65.9102284617482,56.10151544470931,85.527654495826,-34.3801919881865,689.7481800000023,89.28243781362524,78.32749761961607,True,False,True,False,False,False,1.302833781503547,0.47393196553865696
