time_TR,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,kdj_k,kdj_d,kdj_j,wpr,obv,stochrsi_k,stochrsi_d,hammer_like,bull_engulf,higher_low,higher_high,sweep8_reclaim,reclaim_prev_high,volume_expansion,range_expansion
2026-09-16 11:00:00+03:00,75766.62,75766.62,75350.0,75736.01,690.76243,39.90215494625967,-363.17545465494914,-423.6286070519885,60.45315239703939,59.165214206275095,58.50240022370714,60.490842171411,-48.91062770841444,-8905.857799999992,76.26860136422135,79.23198545736447,True,False,False,False,True,False,1.2280120553680807,0.8342995604417551
2026-09-16 12:00:00+03:00,75736.01,75994.0,75730.0,75993.0,455.32651,45.03145370614476,-329.1855095421488,-404.7399875500206,75.55447800787181,67.60817171351323,61.53765738697584,79.74920036658801,-22.887075469990837,-8450.531289999992,79.37346565649295,78.88660553796842,False,True,True,True,False,True,0.906233861199248,0.5809475606804124
2026-09-16 13:00:00+03:00,75993.01,76046.05,75900.0,75990.2,314.78271,44.98640245562683,-299.02717066982586,-383.5974241739817,84.57025350415586,73.11416440997233,65.396493061308,88.549507107301,-12.448988004452248,-8765.313999999991,89.02179665433208,81.55462122501545,True,False,True,True,False,False,0.6630163868614023,0.366618972312177
2026-09-16 14:00:00+03:00,75990.2,76304.01,75874.0,76250.0,523.67545,49.986138420820424,-251.26633912403486,-357.13120716399237,105.86486803995751,80.18898752896227,70.3273245505261,99.9123134858346,-4.642547083042796,-8241.63854999999,99.8892997919206,89.42818736758188,False,True,False,True,False,True,1.103000240219734,1.0794236513793507
2026-09-16 15:00:00+03:00,76250.0,76300.0,75794.02,75967.99,566.86511,45.185628250451394,-233.47997436167498,-332.4009606035289,98.92098624185394,75.05204067917228,71.90222992674148,81.35166218403387,-35.221853020407686,-8808.503659999991,89.7345955519068,92.88189733271984,False,False,False,False,False,False,1.1939691893178992,1.1952801105559734
2026-09-16 16:00:00+03:00,75967.98,75967.98,75585.09,75646.01,738.01439,40.41348786530116,-242.56906209074077,-314.4345809009713,71.86551881023053,60.377352668097096,68.06060417386003,45.010849656571224,-68.97202335405328,-9546.518049999991,69.59589898038742,86.4065981080716,False,False,False,False,False,False,1.5544552440936856,0.9578116596415353
2026-09-16 17:00:00+03:00,75646.01,75830.48,75423.04,75697.82,705.96798,41.484400214489014,-242.79283097144798,-300.10623091506665,57.31339994361866,52.40448088866417,62.84189641212807,31.529649841736344,-63.54126267020169,-8840.550069999992,51.61184438048139,70.3141129709252,True,False,False,False,False,False,1.4869569530659505,1.0310629736945363
2026-09-16 18:00:00+03:00,75697.83,75950.0,75552.79,75788.41,560.83704,43.39986759074165,-232.97472589541576,-286.67992991113647,53.70520401572071,50.25446889976331,58.64608724133981,33.471232216610304,-54.0455550780384,-8279.713029999992,39.99515623806281,53.73429986631054,False,False,True,True,False,False,1.1812724653105748,1.0183566209460413
2026-09-16 19:00:00+03:00,75788.41,75883.75,75650.0,75768.0,367.73923,43.05788560737064,-224.25564384557947,-274.1950726980251,49.939428852445644,48.10799738302066,55.1333906219001,34.05721090526178,-56.18494565046464,-8647.452259999991,37.34271456949957,42.98323839601459,False,False,True,False,False,False,0.7935741507407335,0.6127049448893125
2026-09-16 20:00:00+03:00,75768.0,75937.45,75353.07,75768.01,638.52702,43.05812235644214,-214.86803661170416,-262.3296654807609,47.46162886905677,46.61690469879581,52.29456198086534,35.26159013465676,-56.183897443423334,-8008.925239999991,32.425713312343255,36.58786137330188,True,False,False,True,True,False,1.3779289678218756,1.531775468211381
2026-09-16 21:00:00+03:00,75770.45,76560.76,75064.82,75632.0,3097.10326,40.58644793430795,-215.9142356551165,-253.04657951563203,37.13234386051553,43.7161438805997,49.43508928077679,32.27825308024552,-62.0853777557925,-11106.028499999991,23.125752096516123,30.96472665945298,False,False,False,True,True,False,6.683488974812007,3.921154375434056
2026-09-16 22:00:00+03:00,75632.01,76180.0,75250.0,76080.0,958.02578,50.63776259501086,-178.5354544423608,-238.14435450097778,59.608900058616996,51.764878393850196,50.21168565180126,54.87126387794805,-32.13765257964883,-10148.002719999991,46.027590544678155,33.859685317845845,False,False,True,False,False,False,1.9254065327205294,2.3843097038840995
2026-09-16 23:00:00+03:00,76080.0,76422.01,76024.0,76178.34,511.84627,52.53594970617061,-139.3707061481109,-218.38962483040441,79.0189186822935,59.321965758206076,53.24844568726954,71.46900590007914,-25.563859513082168,-9636.156449999991,68.9286464017405,46.027329680978255,False,False,True,True,False,False,0.9885765988568546,1.0010060109152037
2026-09-17 00:00:00+03:00,76178.35,76213.34,75933.11,75976.0,320.44714,48.41094919422978,-123.23888675920898,-199.35947721616535,76.12059045695636,59.851376149814755,55.44942250811794,68.65528343320837,-39.089803066967896,-9956.603589999992,89.11649115109863,68.02424269917243,False,False,False,False,False,False,0.6189095483192762,0.7184463530316468
2026-09-17 01:00:00+03:00,75976.01,75986.01,75632.7,75675.88,525.52719,43.01591214743462,-133.13676174783905,-186.1149341225001,52.97817237466106,53.51688242289308,54.805242479709655,50.94016230925995,-59.15210503095026,-10482.130779999992,62.939086803959874,73.661408118933,False,False,False,False,False,False,1.0017649021546495,0.9535131633988727
2026-09-17 02:00:00+03:00,75675.88,76276.02,75643.61,76206.01,484.47864000000004,52.983181577600064,-97.08470640562882,-168.30888857912583,71.22418217349701,61.10652614931193,56.90567036957708,69.50823770878162,-23.714186397850376,-9997.652139999993,62.939086803959874,71.66488825300611,False,True,True,True,False,True,0.9235177677402719,1.621356236379948
2026-09-17 03:00:00+03:00,76206.0,76511.18,76188.0,76342.77,472.88854000000003,55.1620439454517,-56.82278605028114,-146.0116680733569,89.18888202307576,69.21364793053289,61.008329556562344,85.62428467847397,-14.57210850702518,-9524.763599999993,73.82259565286124,66.56692308692699,False,False,True,True,False,True,0.9014246094538992,0.8285604409690824
2026-09-17 04:00:00+03:00,76342.77,76774.08,76222.0,76374.21,638.81754,55.670643662819025,-22.122959150205133,-121.23392628872655,99.11096713852142,71.67765382358166,64.56477097890212,85.90341951294076,-23.394334390320758,-8885.946059999993,100.0,78.92056081894037,False,False,True,True,False,False,1.176065121363578,1.3884962651844797
2026-09-17 05:00:00+03:00,76374.22,76485.13,76055.34,76370.01,496.68012,55.57994521426854,4.980585676355986,-95.99102389571006,100.97160957206604,73.2384176288744,67.45598652889288,84.80327982883745,-23.64005476054013,-9382.626179999992,99.80184500581417,91.20814688622515,True,False,False,False,False,False,0.9143896794171876,1.067204668197926
2026-09-17 06:00:00+03:00,76370.01,76535.03,76370.01,76441.99,295.45137,56.87662747362143,31.900792185173486,-70.41266067953336,102.31345286470685,74.89576555028393,69.93591286935657,84.81547091213864,-19.428875653791554,-9087.174809999991,99.80184500581417,99.86789667054279,False,True,True,True,False,False,0.563192197076439,0.40975852008195335
2026-09-17 07:00:00+03:00,76442.0,76598.0,76187.0,76539.81,275.54427,58.64347478838278,60.43188512302004,-44.24375151902268,104.67563664204272,76.42212577977706,72.09798383949673,85.07040966033773,-13.70593122169856,-8811.630539999991,99.80184500581417,99.80184500581417,True,False,False,True,False,True,0.5321844335626297,1.0205475200198684
2026-09-17 08:00:00+03:00,76539.82,76632.14,76318.0,76333.88,280.19303,53.65914578015428,65.66915867691569,-22.261169479835004,87.93032815675069,71.4256344206266,71.87386736654003,70.52916852879974,-25.753834992920822,-9091.823569999991,90.7989116028373,96.80086720482188,False,False,True,True,False,False,0.541163018772798,0.7800360047178609
2026-09-17 09:00:00+03:00,76333.87,76598.01,76308.42,76477.45,271.83524,56.438949398775904,80.4769466900616,-1.7135462458556816,82.19049293591728,72.2875178088598,72.0117508473133,72.83905173195282,-17.354293670945648,-8819.988329999991,86.72935019345279,92.44336893403475,False,False,False,False,False,False,0.5250208368396174,0.7190762927555964
2026-09-17 10:00:00+03:00,76477.46,76682.01,76425.34,76462.76,422.44395,56.06834497719841,89.98952195176389,16.627067393668234,73.36245455809566,72.34534913642491,72.12295027701717,72.79014685524041,-18.213729918210685,-9242.432279999992,81.97565175425254,86.50130451684754,False,False,True,True,False,False,0.8377449597526149,0.6455320540227808
2026-09-17 11:00:00+03:00,76462.77,76591.46,76396.97,76574.63,422.26564,58.31329055164754,105.34097525419202,34.369848965772995,70.97112628841901,72.31358232306005,72.18649429236478,72.56775838445057,-13.086583381449588,-8820.166639999992,90.47246262091478,86.39248818954003,False,False,False,False,False,False,0.8607488557713127,0.49862838097680756
2026-09-17 12:00:00+03:00,76574.63,76770.0,76468.04,76468.05,378.26739,55.40826749248063,107.6658919412439,49.02905756086718,58.63683438037672,67.34949509686057,70.57416122719671,60.90016283618829,-26.812279871734006,-9198.434029999993,87.64138023353924,86.69649820290219,False,False,True,True,False,False,0.790224269020795,0.8046687629910056
2026-09-17 13:00:00+03:00,76468.04,76470.49,76270.0,76402.01,413.8899,53.625600450534456,102.99229798448505,59.821705645590754,43.170592338894295,61.06912393391934,67.40581546277092,48.395740876216195,-32.59825824878703,-9612.323929999993,81.69203548096192,86.60195944513863,True,False,False,False,False,False,0.9245501634817251,0.5927360345312067
2026-09-17 14:00:00+03:00,76402.01,76488.73,76179.0,76482.0,329.95092,55.49341292809002,104.5379175570124,68.76494802787509,35.77296952913731,57.80242780027787,64.2046862419399,44.9979109169538,-25.590075172160066,-9282.373009999994,75.67728302436593,81.6702329129557,True,True,False,True,True,True,0.7812174122469713,0.9719764011799398
2026-09-17 15:00:00+03:00,76482.0,77179.47,76398.93,76736.59,970.25031,60.89233639709356,124.86673155191238,79.98530473268255,44.88142681922983,57.1125537273107,61.840642070396825,47.656377041138455,-28.835961611084635,-8312.122699999994,82.577926821126,79.98241510881795,False,False,True,True,False,True,2.167351952122278,2.307617259678691
2026-09-17 16:00:00+03:00,76736.59,76889.66,76000.0,76694.07,1013.3734099999999,59.59214146354399,135.97897349605046,91.18403848535614,44.79493501069432,57.690343258554805,60.45720913311615,52.15661150943211,-41.154077678956966,-9325.496109999995,87.31682993171057,81.85734659240084,True,False,False,False,True,False,2.2636806355591985,2.6302236544517013
2026-09-17 17:00:00+03:00,76694.06,77088.05,76391.44,76502.46,941.27248,53.996836681720104,127.85039982270973,98.51731075282686,29.333089069882874,52.66039218924202,57.858270151824776,42.264636264076486,-57.39950994938354,-10266.768589999994,62.4054288417998,77.43339519821212,False,False,True,True,False,False,2.102621072089096,2.059483510473208
2026-09-17 18:00:00+03:00,76502.45,76862.85,76275.0,76780.01,472.36489,59.87400719310646,142.16561532282503,107.2469716668265,34.91864365599854,57.151010072572134,57.622516792073895,56.2079966335686,-33.86775416076763,-9794.403699999993,57.734238495927514,69.15216575647929,False,True,False,False,False,False,1.0557895024818933,1.7379414329850076
2026-09-17 19:00:00+03:00,76780.01,76811.39,76534.0,76753.46,596.54444,59.09624211876302,149.6431703121052,115.72621139588225,33.91695891622297,59.394418312347604,58.21315063216514,61.75695367271254,-36.118765208101465,-10390.948139999993,55.45949254658657,58.53305329477129,True,False,True,False,False,False,1.3333449857290192,0.870488922362401
2026-09-17 20:00:00+03:00,76753.46,76970.01,76576.0,76667.86,711.49403,56.545862284528475,146.96782826310664,121.97453476932714,24.993293493779504,58.47085813507458,58.29905313313495,58.81446813895383,-43.376262219471464,-11102.442169999993,67.15215906405452,60.11529670218954,False,False,True,True,False,False,1.5054037518805934,1.164865703853716
2026-09-17 21:00:00+03:00,76667.87,76781.85,76470.4,76575.96,293.0973,53.85850314419627,135.8658613784064,124.752800091143,11.113061287263406,55.25793960822896,57.285348624832956,51.20312157502097,-51.167897445462295,-11395.539469999992,39.55836687111168,54.05667282725093,False,False,False,False,False,False,0.6551059553680763,0.9773740036402917
2026-09-17 22:00:00+03:00,76575.97,76625.0,76504.62,76515.01,204.68405,52.09032968801568,120.75730200859834,123.95370047463408,-3.196398466035731,51.39346883471249,55.3213886947928,43.53762911455186,-56.335472712320424,-11600.223519999992,14.463919568312273,40.39148183449282,False,False,True,False,False,False,0.48462584638112144,0.3848526990521029
