rule_id,family,plan,DISCOVERY_n,DISCOVERY_mean,DISCOVERY_pf,DISCOVERY_target_first,DISCOVERY_stop_first,DISCOVERY_signals_per_day,CALIBRATION_n,CALIBRATION_mean,CALIBRATION_pf,CALIBRATION_target_first,CALIBRATION_stop_first,CALIBRATION_signals_per_day,CROSS_HOLDOUT_PRE2026_n,CROSS_HOLDOUT_PRE2026_mean,CROSS_HOLDOUT_PRE2026_pf,CROSS_HOLDOUT_PRE2026_target_first,CROSS_HOLDOUT_PRE2026_stop_first,CROSS_HOLDOUT_PRE2026_signals_per_day,FINAL_HOLDOUT_2026_n,FINAL_HOLDOUT_2026_mean,FINAL_HOLDOUT_2026_pf,FINAL_HOLDOUT_2026_target_first,FINAL_HOLDOUT_2026_stop_first,FINAL_HOLDOUT_2026_signals_per_day,ALL_2026_n,ALL_2026_mean,ALL_2026_pf,ALL_2026_target_first,ALL_2026_stop_first,ALL_2026_signals_per_day
DLR_005,DEFENSIVE_LEADER_RELEASE,TP5_SL3,9402,-0.18576921440284108,0.9010929236180895,33.40778557753669,57.4345883854499,12.861833105335156,5656,-0.4175269394115696,0.7858053135607291,30.33946251768034,58.8932107496464,15.495890410958904,7812,-0.24504406803050424,0.8704300020302639,32.334869431643625,57.731694828469024,7.127737226277373,3333,-0.4086589735539998,0.7835717611431384,28.562856285628563,56.61566156615662,12.819230769230769,11112,-0.38190241608845604,0.796670975672244,29.013678905687545,56.11051115910727,42.738461538461536
DLR_006,DEFENSIVE_LEADER_RELEASE,TP3_SL2,9399,-0.23373712139317548,0.8231643997063389,38.546653899351,59.868071071390574,12.857729138166894,5656,-0.3127388429625058,0.7686321711968389,36.757425742574256,61.06789250353607,15.495890410958904,7811,-0.2689170988875352,0.7989069665199646,37.8568685187556,60.542824222250665,7.126824817518248,3333,-0.34861453527573083,0.7426866826960709,35.28352835283528,60.93609360936093,12.819230769230769,11111,-0.36624878990209164,0.7310892844378398,34.99234992349923,61.31761317613176,42.73461538461538
DLR_006,DEFENSIVE_LEADER_RELEASE,TP4_SL2P5,9399,-0.21860239019129868,0.8651361875270975,35.88679646770933,59.36801787424194,12.857729138166894,5656,-0.3380844455436056,0.796305570429954,33.9992927864215,60.44908062234795,15.495890410958904,7811,-0.26637202286073103,0.8373318247384183,35.091537575214446,60.017923441300724,7.126824817518248,3333,-0.37626968638116265,0.7711969232019155,32.16321632163216,59.525952595259525,12.819230769230769,11111,-0.3631993359516026,0.7782720787559546,32.28332283322833,59.22059220592206,42.73461538461538
DLR_006,DEFENSIVE_LEADER_RELEASE,TP5_SL3,9399,-0.18565827788227598,0.9011477027187612,33.407809341419295,57.431641664006804,12.857729138166894,5656,-0.4175269394115696,0.7858053135607291,30.33946251768034,58.8932107496464,15.495890410958904,7811,-0.24568995768202526,0.8701051098481424,32.32620663167328,57.739085904493656,7.126824817518248,3333,-0.4086589735539998,0.7835717611431384,28.562856285628563,56.61566156615662,12.819230769230769,11111,-0.3816487847695909,0.7967931416579933,29.01629016290163,56.10656106561066,42.73461538461538
DLR_007,DEFENSIVE_LEADER_RELEASE,TP3_SL2,6743,-0.1480816270213243,0.8811996982652348,37.92080676256859,55.99881358445795,9.224350205198359,3749,-0.17952281531911532,0.8567269937924203,37.20992264603895,55.88156841824487,10.271232876712329,5639,-0.15469322209409342,0.8771229587232633,38.37559851037418,56.534846604007804,5.1450729927007295,2149,-0.27492966081566467,0.786837474373593,35.17915309446254,57.09632387156817,8.265384615384615,7242,-0.26545739068132784,0.7913499033336692,34.57608395470864,56.33802816901409,27.853846153846153
DLR_007,DEFENSIVE_LEADER_RELEASE,TP4_SL2P5,6743,-0.02354572888417198,0.9839283737168191,35.42933412427703,53.062435117900044,9.224350205198359,3749,-0.19440779291703295,0.8721784511778231,32.888770338757,54.36116297679381,10.271232876712329,5639,-0.10213941240729418,0.9322254640437112,34.598333037772655,54.54867884376663,5.1450729927007295,2149,-0.4106316781811529,0.742158913034543,29.08329455560726,56.165658445788736,8.265384615384615,7242,-0.3223180699311928,0.7902589880221802,29.48080640706987,54.15631041148854,27.853846153846153
DLR_007,DEFENSIVE_LEADER_RELEASE,TP5_SL3,6743,0.06682848523461232,1.0406177454395145,31.158238172920065,49.4883582974937,9.224350205198359,3749,-0.26608040753116685,0.8486460250470604,27.634035742864764,51.800480128034145,10.271232876712329,5639,-0.06196403136525697,0.9637748819146433,30.23585742152864,51.161553466926755,5.1450729927007295,2149,-0.5308492712322073,0.7090817506271815,23.499302000930665,52.53606328524896,8.265384615384615,7242,-0.4083492364466934,0.7670551849002424,24.233637116818556,50.42805854736261,27.853846153846153
DLR_008,DEFENSIVE_LEADER_RELEASE,TP3_SL2,6743,-0.1480816270213243,0.8811996982652348,37.92080676256859,55.99881358445795,9.224350205198359,3749,-0.17952281531911532,0.8567269937924203,37.20992264603895,55.88156841824487,10.271232876712329,5639,-0.15469322209409342,0.8771229587232633,38.37559851037418,56.534846604007804,5.1450729927007295,2149,-0.27492966081566467,0.786837474373593,35.17915309446254,57.09632387156817,8.265384615384615,7242,-0.26545739068132784,0.7913499033336692,34.57608395470864,56.33802816901409,27.853846153846153
DLR_008,DEFENSIVE_LEADER_RELEASE,TP4_SL2P5,6743,-0.02354572888417198,0.9839283737168191,35.42933412427703,53.062435117900044,9.224350205198359,3749,-0.19440779291703295,0.8721784511778231,32.888770338757,54.36116297679381,10.271232876712329,5639,-0.10213941240729418,0.9322254640437112,34.598333037772655,54.54867884376663,5.1450729927007295,2149,-0.4106316781811529,0.742158913034543,29.08329455560726,56.165658445788736,8.265384615384615,7242,-0.3223180699311928,0.7902589880221802,29.48080640706987,54.15631041148854,27.853846153846153
DLR_008,DEFENSIVE_LEADER_RELEASE,TP5_SL3,6743,0.06682848523461232,1.0406177454395145,31.158238172920065,49.4883582974937,9.224350205198359,3749,-0.26608040753116685,0.8486460250470604,27.634035742864764,51.800480128034145,10.271232876712329,5639,-0.06196403136525697,0.9637748819146433,30.23585742152864,51.161553466926755,5.1450729927007295,2149,-0.5308492712322073,0.7090817506271815,23.499302000930665,52.53606328524896,8.265384615384615,7242,-0.4083492364466934,0.7670551849002424,24.233637116818556,50.42805854736261,27.853846153846153
DLR_009,DEFENSIVE_LEADER_RELEASE,TP3_SL2,4590,-0.148826281614038,0.8822469694787836,38.99782135076253,56.99346405228758,6.27906976744186,2740,-0.2458682420526521,0.8094290827825805,36.496350364963504,57.55474452554744,7.506849315068493,3877,-0.1799542823862834,0.8597883995865984,38.79288109362909,57.77663141604334,3.5374087591240877,1453,-0.2675333564345257,0.7945321320362277,35.92567102546455,58.224363386097735,5.588461538461538,4947,-0.27802954356232656,0.7850489313760708,35.213260561956744,57.67131594906003,19.026923076923076
DLR_009,DEFENSIVE_LEADER_RELEASE,TP4_SL2P5,4590,-0.012474488565871454,0.9916797603597257,37.407407407407405,54.68409586056645,6.27906976744186,2740,-0.2499791554208111,0.8398327360279778,33.13868613138686,55.802919708029194,7.506849315068493,3877,-0.11199896513701936,0.9276114049405558,36.34253288625226,56.332215630642246,3.5374087591240877,1453,-0.36574935037428763,0.7732229551843047,31.108052305574674,57.88024776324845,5.588461538461538,4947,-0.29910464577693185,0.8086756340865736,31.25126339195472,55.87224580553871,19.026923076923076
DLR_009,DEFENSIVE_LEADER_RELEASE,TP5_SL3,4590,0.06916748852572423,1.040286400860819,33.92156862745098,52.20043572984749,6.27906976744186,2740,-0.31733877524176124,0.8246106810836998,28.722627737226276,53.284671532846716,7.506849315068493,3877,-0.05193773428545213,0.9705243788483477,32.70570028372453,53.00490069641476,3.5374087591240877,1453,-0.5299843590841627,0.719014223028644,25.120440467997245,55.88437715072264,5.588461538461538,4947,-0.4001357448143426,0.778549387191343,25.955124317768348,53.14331918334344,19.026923076923076
DLR_010,DEFENSIVE_LEADER_RELEASE,TP3_SL2,4590,-0.148826281614038,0.8822469694787836,38.99782135076253,56.99346405228758,6.27906976744186,2740,-0.2458682420526521,0.8094290827825805,36.496350364963504,57.55474452554744,7.506849315068493,3877,-0.1799542823862834,0.8597883995865984,38.79288109362909,57.77663141604334,3.5374087591240877,1453,-0.2675333564345257,0.7945321320362277,35.92567102546455,58.224363386097735,5.588461538461538,4947,-0.27802954356232656,0.7850489313760708,35.213260561956744,57.67131594906003,19.026923076923076
DLR_010,DEFENSIVE_LEADER_RELEASE,TP4_SL2P5,4590,-0.012474488565871454,0.9916797603597257,37.407407407407405,54.68409586056645,6.27906976744186,2740,-0.2499791554208111,0.8398327360279778,33.13868613138686,55.802919708029194,7.506849315068493,3877,-0.11199896513701936,0.9276114049405558,36.34253288625226,56.332215630642246,3.5374087591240877,1453,-0.36574935037428763,0.7732229551843047,31.108052305574674,57.88024776324845,5.588461538461538,4947,-0.29910464577693185,0.8086756340865736,31.25126339195472,55.87224580553871,19.026923076923076
DLR_010,DEFENSIVE_LEADER_RELEASE,TP5_SL3,4590,0.06916748852572423,1.040286400860819,33.92156862745098,52.20043572984749,6.27906976744186,2740,-0.31733877524176124,0.8246106810836998,28.722627737226276,53.284671532846716,7.506849315068493,3877,-0.05193773428545213,0.9705243788483477,32.70570028372453,53.00490069641476,3.5374087591240877,1453,-0.5299843590841627,0.719014223028644,25.120440467997245,55.88437715072264,5.588461538461538,4947,-0.4001357448143426,0.778549387191343,25.955124317768348,53.14331918334344,19.026923076923076
DLR_011,DEFENSIVE_LEADER_RELEASE,TP3_SL2,3146,-0.15447337717950083,0.8798429910725732,39.98728544183089,58.16910362364908,4.303693570451436,1962,-0.3255444476893098,0.7582748610515823,36.08562691131498,60.601427115188585,5.375342465753425,2615,-0.1604554662337284,0.8757028332825084,40.07648183556405,58.393881453154876,2.385948905109489,989,-0.25844533902526523,0.801848831215584,36.602628918099086,58.442871587462086,3.8038461538461537,3291,-0.29227456261354107,0.7778687975756093,35.85536311151626,59.1005773321179,12.657692307692308
DLR_011,DEFENSIVE_LEADER_RELEASE,TP4_SL2P5,3146,-0.0009077894846620958,0.9994081318103301,39.319771137952955,56.19834710743802,4.303693570451436,1962,-0.3227703493913771,0.8018244045645633,33.58817533129459,58.56269113149847,5.375342465753425,2615,-0.06267021805886495,0.95991399780837,38.623326959847034,57.20841300191205,2.385948905109489,989,-0.31280905176164153,0.8056596812294486,32.96258847320526,58.139534883720934,3.8038461538461537,3291,-0.2679521167644581,0.8311349456963499,33.272561531449405,57.24703737465816,12.657692307692308
DLR_011,DEFENSIVE_LEADER_RELEASE,TP5_SL3,3146,0.0831469274273041,1.0468293801801407,36.52256834075016,54.48188175460903,4.303693570451436,1962,-0.3488227487386555,0.8144803464119664,30.37716615698267,55.81039755351682,5.375342465753425,2615,0.01975427716691326,1.0110639422599923,35.487571701720846,54.14913957934991,2.385948905109489,989,-0.45315201096653307,0.7607590688023775,27.401415571284126,57.0273003033367,3.8038461538461537,3291,-0.3307942368031278,0.8205985192744304,28.80583409298086,54.93770890306897,12.657692307692308
DLR_012,DEFENSIVE_LEADER_RELEASE,TP3_SL2,3145,-0.15541279637733213,0.8791506903569876,39.968203497615264,58.18759936406995,4.3023255813953485,1962,-0.3255444476893098,0.7582748610515823,36.08562691131498,60.601427115188585,5.375342465753425,2615,-0.1604554662337284,0.8757028332825084,40.07648183556405,58.393881453154876,2.385948905109489,989,-0.25844533902526523,0.801848831215584,36.602628918099086,58.442871587462086,3.8038461538461537,3291,-0.29227456261354107,0.7778687975756093,35.85536311151626,59.1005773321179,12.657692307692308
DLR_012,DEFENSIVE_LEADER_RELEASE,TP4_SL2P5,3145,-0.0021163452205872884,0.9986206061206753,39.30047694753577,56.21621621621622,4.3023255813953485,1962,-0.3227703493913771,0.8018244045645633,33.58817533129459,58.56269113149847,5.375342465753425,2615,-0.06267021805886495,0.95991399780837,38.623326959847034,57.20841300191205,2.385948905109489,989,-0.31280905176164153,0.8056596812294486,32.96258847320526,58.139534883720934,3.8038461538461537,3291,-0.2679521167644581,0.8311349456963499,33.272561531449405,57.24703737465816,12.657692307692308
DLR_012,DEFENSIVE_LEADER_RELEASE,TP5_SL3,3145,0.08164713312759897,1.0459700605683453,36.50238473767885,54.49920508744038,4.3023255813953485,1962,-0.3488227487386555,0.8144803464119664,30.37716615698267,55.81039755351682,5.375342465753425,2615,0.01975427716691326,1.0110639422599923,35.487571701720846,54.14913957934991,2.385948905109489,989,-0.45315201096653307,0.7607590688023775,27.401415571284126,57.0273003033367,3.8038461538461537,3291,-0.3307942368031278,0.8205985192744304,28.80583409298086,54.93770890306897,12.657692307692308
MLC_013,MARKET_LAG_CATCHUP,TP3_SL2,11360,-0.06442435424451343,0.9453565588028106,38.11619718309859,52.22711267605634,15.540355677154583,5399,-0.29277838944953505,0.7738020707666579,34.52491202074458,57.603259862937584,14.791780821917808,8578,-0.09063389857802245,0.9248094122007764,38.4355327582187,53.62555374213104,7.826642335766423,2595,-0.17882587122692822,0.8536943125767588,35.83815028901734,53.52601156069364,9.98076923076923,8651,-0.17288183861373024,0.8573436964932512,35.39475205178592,52.872500288983936,33.27307692307692
MLC_013,MARKET_LAG_CATCHUP,TP4_SL2P5,11360,-0.05727295514287774,0.9592678205460711,32.42077464788732,49.31338028169014,15.540355677154583,5399,-0.24090244775867856,0.8410723425610958,30.709390627894056,54.02852380070383,14.791780821917808,8578,-0.10348918036308183,0.9284752237308574,32.14035905805549,51.24737701095826,7.826642335766423,2595,-0.15977980031719846,0.8879334796857968,30.520231213872833,48.786127167630056,9.98076923076923,8651,-0.15617831265715135,0.8900591120677375,30.41266905560051,48.75736909027858,33.27307692307692
MLC_013,MARKET_LAG_CATCHUP,TP5_SL3,11360,-0.03891537360050244,0.9753748605424011,27.702464788732396,45.42253521126761,15.540355677154583,5399,-0.24567781241228076,0.8562636186300646,26.319688831265047,49.87960733469161,14.791780821917808,8578,-0.09446486344975376,0.9420204779534209,27.24411284681744,47.21380275122406,7.826642335766423,2595,-0.15659015487558742,0.9007626013602431,25.934489402697498,43.62235067437379,9.98076923076923,8651,-0.15358083416188942,0.9023313038338141,25.5346202751127,43.47474280430008,33.27307692307692
MLC_014,MARKET_LAG_CATCHUP,TP3_SL2,8160,-0.07385694815320518,0.9392967937584962,39.77941176470588,54.49754901960784,11.162790697674419,3714,-0.27065768918588073,0.7937841449079381,36.40280021540118,58.939149165320416,10.175342465753424,6261,-0.09331491233948576,0.9241089705296278,39.77000479156684,55.00718735026353,5.712591240875913,1816,-0.17769881091182974,0.8578947739114059,37.22466960352423,55.451541850220266,6.984615384615385,6098,-0.16122473048952596,0.8696001932829128,37.09412922269596,54.722859954083305,23.453846153846154
MLC_014,MARKET_LAG_CATCHUP,TP4_SL2P5,8160,-0.05341208167168542,0.9635219188299207,34.86519607843137,52.31617647058824,11.162790697674419,3714,-0.2052326729015129,0.8677988530687841,33.41410877759828,55.97738287560582,10.175342465753424,6261,-0.0864162784081132,0.9418983410634951,34.65900015971889,53.26625139754033,5.712591240875913,1816,-0.1784544377842351,0.8801662462882024,32.213656387665196,52.31277533039648,6.984615384615385,6098,-0.14377830527300034,0.9022809446601097,32.61725155788783,51.590685470646115,23.453846153846154
MLC_014,MARKET_LAG_CATCHUP,TP5_SL3,8160,-0.041589441661646624,0.9750596805110472,30.26960784313725,49.10539215686274,11.162790697674419,3714,-0.20515950082674503,0.8844964357285057,29.375336564351105,52.8002154011847,10.175342465753424,6261,-0.0676159299290889,0.9599320227232244,30.05909599105574,49.70452004472129,5.712591240875913,1816,-0.18950432377794005,0.8870501169290508,27.75330396475771,47.68722466960352,6.984615384615385,6098,-0.15110989644557768,0.9085764227511564,27.861593965234505,46.91702197441784,23.453846153846154
MLC_015,MARKET_LAG_CATCHUP,TP3_SL2,4660,-0.06149921645421087,0.9489321244912384,39.742489270386265,53.90557939914164,6.374829001367989,1769,-0.3843630050576845,0.7159359878872538,33.74788015828151,60.768795929903895,4.846575342465753,3227,-0.1385022767292748,0.8891524969203145,38.64270220018593,55.93430430740626,2.9443430656934306,957,-0.34192435252112885,0.7381999776904494,33.01985370950889,57.88923719958202,3.6807692307692306,3329,-0.2059437882288734,0.8347032200379444,35.596275157705016,55.06158005407029,12.803846153846154
MLC_015,MARKET_LAG_CATCHUP,TP4_SL2P5,4660,-0.0704996874269312,0.9522026346614562,34.97854077253219,52.961373390557945,6.374829001367989,1769,-0.30776982955091275,0.8060157360088822,31.373657433578295,57.320520067834934,4.846575342465753,3227,-0.13553876754017435,0.9106288188234835,34.02541059807871,54.78772854044004,2.9443430656934306,957,-0.21839725512674601,0.8543321277553791,31.452455590386624,52.14211076280042,3.6807692307692306,3329,-0.1470915424070455,0.8988624853385166,32.02162811655151,50.7059176930009,12.803846153846154
MLC_015,MARKET_LAG_CATCHUP,TP5_SL3,4660,-0.0980010345732147,0.9425161658749895,30.300429184549355,50.5793991416309,6.374829001367989,1769,-0.3161898833408259,0.8270477432355788,28.3776144714528,54.83323911814585,4.846575342465753,3227,-0.15887261762194568,0.9091382909319184,29.748992872637125,52.18469166408429,2.9443430656934306,957,-0.12966933639017925,0.9210336208024706,28.526645768025077,46.499477533960295,3.6807692307692306,3329,-0.11018071302549237,0.9320201880533645,28.326824872334033,45.95974767197357,12.803846153846154
MLC_016,MARKET_LAG_CATCHUP,TP3_SL2,3713,-0.06595474816633633,0.9462979118762285,40.883382709399406,55.34608133584702,5.079343365253078,1348,-0.34931843779181515,0.7430557072265119,35.459940652818986,61.275964391691396,3.6931506849315068,2579,-0.13614007079848375,0.892067779071061,39.58898797983715,56.64986428848391,2.353102189781022,741,-0.32898303208050217,0.751521772518219,34.54790823211876,59.10931174089069,2.85,2584,-0.2219746509343605,0.8261747891780703,36.53250773993808,56.965944272445824,9.938461538461539
MLC_016,MARKET_LAG_CATCHUP,TP4_SL2P5,3713,-0.07575861301696839,0.9499303056170316,36.22407756531107,54.78050094263399,5.079343365253078,1348,-0.31641096839852695,0.806811033170186,33.6053412462908,59.42136498516321,3.6931506849315068,2579,-0.13897912034264398,0.9100072766299372,35.40131834044203,56.0294687863513,2.353102189781022,741,-0.23252841026139165,0.8499653422594067,32.928475033738195,54.92577597840756,2.85,2584,-0.17929499352370082,0.8816314690535547,33.204334365325074,53.71517027863777,9.938461538461539
MLC_016,MARKET_LAG_CATCHUP,TP5_SL3,3713,-0.10735558357189867,0.9391152721594848,31.834096417990843,53.00296256396445,5.079343365253078,1348,-0.2984628347295416,0.842781671099894,31.305637982195844,57.418397626112764,3.6931506849315068,2579,-0.14915960409841436,0.916527215684562,31.485071733229937,53.586661496704146,2.353102189781022,741,-0.09641809093654752,0.9430976753185512,30.49932523616734,48.717948717948715,2.85,2584,-0.11444965899741427,0.9321776278125037,29.992260061919506,48.72291021671827,9.938461538461539
MLC_017,MARKET_LAG_CATCHUP,TP3_SL2,1811,-0.12054222991182942,0.9043041164730927,40.03313086692435,56.81943677526229,2.4774281805745555,577,-0.36131596597638627,0.7348606500415752,35.35528596187175,61.52512998266898,1.5808219178082192,1154,-0.14614734127892537,0.884826231474621,39.34142114384749,57.27902946273831,1.052919708029197,311,-0.3445327160968249,0.7403517157670363,34.40514469453376,58.842443729903536,1.1961538461538461,1161,-0.25961851025476046,0.799473243944347,35.83118001722653,57.53660637381568,4.4653846153846155
MLC_017,MARKET_LAG_CATCHUP,TP4_SL2P5,1811,-0.067109193704742,0.9562455449040187,37.382661512976256,55.71507454445058,2.4774281805745555,577,-0.33067452236726347,0.7979583818024725,32.582322357019066,59.79202772963605,1.5808219178082192,1154,-0.1505713178433283,0.9038570145580244,35.78856152512998,57.19237435008665,1.052919708029197,311,-0.2768824930290251,0.8236578481067052,32.154340836012864,55.62700964630225,1.1961538461538461,1161,-0.22304895669599326,0.8564631309596805,33.0749354005168,55.55555555555556,4.4653846153846155
MLC_017,MARKET_LAG_CATCHUP,TP5_SL3,1811,-0.14710776298062836,0.9195381909317116,32.63390392048592,55.43898398674766,2.4774281805745555,577,-0.22038825879203677,0.8809554067048991,31.88908145580589,56.32582322357019,1.5808219178082192,1154,-0.20594831605225133,0.8884426203568696,32.06239168110919,56.06585788561526,1.052919708029197,311,-0.12997853003567605,0.9249907703807528,31.511254019292608,50.160771704180064,1.1961538461538461,1161,-0.17303172960472032,0.9013189235705715,30.23255813953488,51.50732127476314,4.4653846153846155
MLC_018,MARKET_LAG_CATCHUP,TP3_SL2,1594,-0.13260195617012707,0.8955382332833677,40.08782936010037,57.40276035131744,2.180574555403557,490,-0.4126924485160474,0.7056851163225335,35.10204081632653,63.469387755102034,1.3424657534246576,1017,-0.1223384034698583,0.9033337540916423,40.41297935103245,57.227138643067846,0.9279197080291971,268,-0.2788177521410494,0.787738161906753,36.56716417910448,58.582089552238806,1.0307692307692307,983,-0.20454020724785632,0.8409133994998433,37.741607324516785,57.68056968463886,3.7807692307692307
MLC_018,MARKET_LAG_CATCHUP,TP4_SL2P5,1594,-0.016410589217559394,0.9892450325350151,38.707653701380174,55.520702634880806,2.180574555403557,490,-0.34703384876073196,0.794080636572355,34.48979591836735,61.63265306122449,1.3424657534246576,1017,-0.1320281602097262,0.916161638195402,37.06981317600786,57.71878072763028,0.9279197080291971,268,-0.2086797469572038,0.8670890649439972,34.32835820895522,56.343283582089555,1.0307692307692307,983,-0.18068920309503714,0.8841975654600963,34.48626653102747,56.358087487283825,3.7807692307692307
MLC_018,MARKET_LAG_CATCHUP,TP5_SL3,1594,-0.08087189934843386,0.9556364356617533,34.19071518193225,55.395232120451695,2.180574555403557,490,-0.23340447677570927,0.8781516040628968,33.87755102040816,58.36734693877551,1.3424657534246576,1017,-0.1679761584737468,0.909581594031311,33.52999016715831,56.63716814159292,0.9279197080291971,268,-0.044062391109445584,0.9747952317796246,33.582089552238806,51.11940298507462,1.0307692307692307,983,-0.0843114143872466,0.9521024255551447,32.3499491353001,52.39064089521872,3.7807692307692307
MLC_019,MARKET_LAG_CATCHUP,TP3_SL2,4124,-0.093198951782492,0.9224072475604173,38.16682832201746,53.467507274490785,5.641586867305062,1084,-0.4871613222241531,0.6500330346701468,31.365313653136536,62.63837638376384,2.96986301369863,2721,-0.08642974548653418,0.9294230311371603,39.58103638368247,54.906284454244755,2.4826642335766422,756,-0.10760998566317678,0.9113427179703095,38.22751322751323,53.96825396825397,2.9076923076923076,2554,-0.022183955977981343,0.9809829250989152,39.27173061863743,51.4095536413469,9.823076923076924
MLC_019,MARKET_LAG_CATCHUP,TP4_SL2P5,4124,-0.11020076866826853,0.9237278298288237,32.49272550921435,51.06692531522793,5.641586867305062,1084,-0.43770153340273266,0.7281502712002691,27.121771217712176,58.210332103321036,2.96986301369863,2721,-0.15117806564517774,0.8994990065769005,32.81881661153987,54.097758177140754,2.4826642335766422,756,-0.016210269204649606,0.9885476316711179,34.39153439153439,49.074074074074076,2.9076923076923076,2554,0.08727030056647084,1.0641896859247038,35.23884103367267,47.45497259201253,9.823076923076924
MLC_019,MARKET_LAG_CATCHUP,TP5_SL3,4124,-0.11184171656571593,0.9319225829303391,28.27352085354025,47.6721629485936,5.641586867305062,1084,-0.5246788954103414,0.716471232505641,22.601476014760145,55.25830258302583,2.96986301369863,2721,-0.17982108812002184,0.8955989395740362,28.335170893054023,50.900404263138554,2.4826642335766422,756,0.13672596156011552,1.0897496334393564,31.216931216931215,42.98941798941799,2.9076923076923076,2554,0.2516476125776328,1.1710360124083439,32.26311667971809,41.62098668754894,9.823076923076924
MLC_020,MARKET_LAG_CATCHUP,TP3_SL2,3121,-0.13054200952251938,0.8952090194850013,38.86574815764178,55.97564883050305,4.269493844049248,781,-0.5892308886414862,0.5944299129590855,30.089628681177977,65.81306017925736,2.1397260273972605,2092,-0.18274916036495875,0.8574991321059711,38.766730401529635,57.74378585086042,1.9087591240875912,521,-0.030560278600133117,0.9743558526787376,40.30710172744721,53.550863723608444,2.003846153846154,1819,0.06433434010910577,1.056244873619593,41.671247938427705,50.90709180868609,6.996153846153846
MLC_020,MARKET_LAG_CATCHUP,TP4_SL2P5,3121,-0.13760008945757657,0.9088294791003998,34.18776033322653,54.11727010573534,4.269493844049248,781,-0.6450587695016274,0.6284580334853168,26.376440460947503,63.38028169014085,2.1397260273972605,2092,-0.22586825426080703,0.8563163854442907,33.69980879541109,56.93116634799236,1.9087591240875912,521,-0.02195196068179227,0.9848792834968806,35.31669865642994,52.01535508637236,2.003846153846154,1819,0.16809030941128203,1.1232835991422623,37.7130291368884,48.543155579989005,6.996153846153846
MLC_020,MARKET_LAG_CATCHUP,TP5_SL3,3121,-0.15449071777067022,0.9111239984972218,30.118551746235184,51.45786606856777,4.269493844049248,781,-0.8309802115152574,0.595959426564265,22.279129321382843,62.740076824583866,2.1397260273972605,2092,-0.2548624256493642,0.859825291009662,30.019120458891013,54.49330783938815,1.9087591240875912,521,0.1960345240022234,1.1255668039339852,33.20537428023032,45.489443378119006,2.003846153846154,1819,0.3613875244360021,1.2435995024817073,34.909290819131385,42.93567894447499,6.996153846153846
MLC_021,MARKET_LAG_CATCHUP,TP3_SL2,2206,-0.14408085656111697,0.8838595268426528,38.123300090661836,55.439709882139624,3.017783857729138,455,-0.5127619883742576,0.6305135773682774,30.10989010989011,62.417582417582416,1.2465753424657535,1398,-0.20561432189030318,0.8404513335072675,37.839771101573675,57.93991416309014,1.2755474452554745,359,0.002257570120517998,1.0019783238335758,39.27576601671309,50.69637883008357,1.3807692307692307,1235,0.032781569130165826,1.0291052405659906,39.59514170040486,49.635627530364374,4.75
MLC_021,MARKET_LAG_CATCHUP,TP4_SL2P5,2206,-0.12023738865434962,0.9191922574010554,34.04351767905712,53.173164097914785,3.017783857729138,455,-0.47036188255545225,0.7055595847569411,24.835164835164836,58.02197802197803,1.2465753424657535,1398,-0.21611302151474304,0.8621497373037664,33.261802575107296,56.938483547925614,1.2755474452554745,359,0.14781492733088977,1.11075191837695,36.211699164345404,45.96100278551532,1.3807692307692307,1235,0.15502656670673634,1.1175098731339193,35.87044534412955,46.15384615384615,4.75
MLC_021,MARKET_LAG_CATCHUP,TP5_SL3,2206,-0.1793553806072981,0.8963989180353512,29.32910244786945,50.951949229374435,3.017783857729138,455,-0.4795224652673967,0.7340200937252197,21.53846153846154,53.84615384615385,1.2465753424657535,1398,-0.2787307536649995,0.8467072732686981,28.82689556509299,54.434907010014314,1.2755474452554745,359,0.42283410804490246,1.2985057545178051,35.097493036211695,39.83286908077994,1.3807692307692307,1235,0.34431442335250456,1.2382987180737794,33.927125506072876,41.29554655870445,4.75
MLC_022,MARKET_LAG_CATCHUP,TP3_SL2,1771,-0.19247726916776828,0.8502339827426858,38.45285149632976,57.93337097684924,2.4227086183310536,331,-0.5786139083966977,0.6003803170974138,30.211480362537763,65.55891238670695,0.9068493150684932,1095,-0.27998854379717186,0.7904528882059376,37.44292237442922,60.36529680365297,0.9990875912408759,252,0.09573640430084235,1.0852414634867413,42.46031746031746,50.0,0.9692307692307692,903,0.10592221469475877,1.0944245227570435,42.414174972314505,49.72314507198228,3.473076923076923
MLC_022,MARKET_LAG_CATCHUP,TP4_SL2P5,1771,-0.1624489074293903,0.8950338013457544,35.00846979107849,55.90062111801242,2.4227086183310536,331,-0.7574469633438633,0.5768655992710315,25.377643504531722,65.55891238670695,0.9068493150684932,1095,-0.29054049969908147,0.8216417513625562,33.97260273972603,59.54337899543379,0.9990875912408759,252,0.16085272055615393,1.1161477472061232,38.095238095238095,49.60317460317461,0.9692307692307692,903,0.22611785885025862,1.167993225300396,38.87043189368771,47.95127353266888,3.473076923076923
