feature,rise_mean,control_mean,rise_median,control_median,std_effect,n_rise,n_control
m15_stoch_raw,40.563612213596244,51.4236642142746,34.01849556559491,52.29477042266888,-0.304695539160687,75729,21307
m15_tsi_d1,-0.7421516283589076,0.04745571427638878,-0.6665288842205577,0.0806393175947499,-0.3040461805471493,75762,21308
m15_wpr,-58.28200021470791,-49.40233557492398,-63.63636363636272,-50.0,-0.3032327785209002,75740,21308
pre_ret_2h,-0.6423669986649876,-0.0074819977606194995,-0.4466154919748777,0.0,-0.3027297815472831,75751,21308
btc4_vwap_dist,2.057117976966578,0.4842628504003449,1.4771127985115262,0.3420755359136329,0.30261345655989313,75762,21308
m15_er10,0.3452870305655503,0.2768101373985664,0.3133300541072307,0.2340425531914852,0.2982506669350154,75737,21302
m15_donch_pos,0.41735939864823446,0.5037380815812852,0.3644859813084113,0.5,-0.2970516485554595,75737,21308
btc4_cmo,4.595739658684615,-5.749893781318524,3.815167243367884,-5.821230843296239,0.2969079102953528,75762,21308
m15_vwap_dist_d3,-0.31381428531568395,0.009840035895157187,-0.2222744628082695,0.005959266071170401,-0.293712079996495,75731,21308
m15_kdj_k,44.05363693325725,50.67065744682568,40.330581147810854,50.898793714057035,-0.2915561049396623,75742,21308
btc1_adx,27.739518964549692,24.204502191512006,25.419150252266192,22.02728609134919,0.29134804249949653,75762,21308
h1_bb_pctb_d3,-0.08025174782867962,0.0116070837380182,-0.06889388599912374,0.023723215778493602,-0.2905782354327123,75712,21308
h1_donch_pos_d3,-0.05734408547224067,0.009283216083733645,-0.051801225188323155,0.0076923076923140505,-0.2903021803586939,75712,21308
h1_vwap_dist_d1,-0.37693441219165374,0.0115300270129225,-0.244082932862405,0.011892260520302,-0.28776346576784784,75710,21308
h1_ppo_hist_d1,-0.030534545026581122,0.0015530840860762916,-0.0212746282885813,0.0014266310148919,-0.28754861489121364,75752,21308
m15_kdj_j,40.79294202872442,50.84364202642136,34.32940090212114,51.151296380999234,-0.2870161165165808,75742,21308
h1_vwap_dist_d3,-0.561425081735375,0.023734486397655467,-0.4082543833829994,0.039116421078677605,-0.28479553487222997,75701,21308
h1_motion_pos,1.764446556321111,2.3688755397033976,1.0,2.0,-0.2827163119440675,75762,21308
m15_di_spread_d3,-2.5147522378747458,0.14106578912259563,-2.2176546985304637,0.20213210674362164,-0.276814541838484,75737,21308
h1_bb_pctb_d1,-0.05316938980900049,0.00461534819062862,-0.03871129424755865,0.00987835814969155,-0.27017592492054027,75714,21308
m15_roc4,-0.3900820534421832,-0.007105624477882231,-0.2513984046131734,0.0,-0.2696965557611436,75752,21308
m15_rsi_d3,-2.0656639811542714,0.08720487773183051,-2.0806469387142883,0.0,-0.2687596036722266,75737,21308
m15_chop14,47.98234153023103,50.98407722431916,48.290200636173566,50.93769021430658,-0.2686285873095443,75740,21308
btc4_kdj_k,52.99690451616968,47.68656088789059,53.25006544614644,46.51467556905673,0.2684952542368482,75762,21308
btc1_tsi_d1,-0.650766153049717,0.1194683653457988,-0.463675426896045,0.1314667215548866,-0.26841100770613796,75762,21308
h1_di_spread_d1,-1.4441296570219893,0.13629195905223662,-0.6549749293157348,0.15168299531632273,-0.2674351696502445,75719,21308
h1_wpr_d3,-6.132112810411577,0.8077552855120461,-5.4873054873052,0.7483793282088236,-0.26733350474984197,75717,21308
h1_kdj_j_d1,-4.192924747156578,0.3905815077063295,-3.6780880555612185,0.651173311599841,-0.26699772730944227,75722,21308
m15_stoch_d,43.473731633884405,51.53029380183202,39.637053631985324,52.3770470493663,-0.26646424185001666,75724,21306
h1_kdj_spread,-1.852390575114233,0.34677856522499273,-2.2847931194028845,0.3814782752385266,-0.265380708133218,75724,21308
h1_stoch_k,44.09531670230797,52.487920693382044,40.21824074231331,53.920565987960984,-0.2646026651490992,75692,21308
btc1_rsi_d3,-1.9098807233760255,0.29085361150960376,-1.454084395143333,0.4350862221905345,-0.2628501660937261,75762,21308
m15_adx_d1,0.3065389121711698,-0.009599026451782787,0.2136439060659647,-0.0946114341915702,0.2618650978144871,75731,21308
pre_ret_4h,-0.7263403925155961,-0.04153775375441723,-0.5446623093681935,0.0,-0.2590429328541778,75739,21308
h1_cmo_d3,-5.140949862779716,0.8347774789447404,-5.344651242655711,0.34943736561561195,-0.2583581541572545,75717,21308
h1_tsi,-1.4123794243522179,-6.351002648201526,-1.115809971396391,-5.1572175262154545,0.25769718684328563,75752,21308
m15_ppo_hist,-0.05285937181077722,0.0027043103637946963,-0.03600139364561675,0.0029574753437252,-0.25580318761546605,75762,21308
h1_di_spread_d3,-2.0889619362042344,0.30066104531539556,-1.9165117871485684,0.43778758198788026,-0.25490816469571964,75717,21308
m15_cmo,-9.212481011016616,-0.8387076228685262,-10.691823899371261,0.0,-0.25357410960731985,75736,21306
btc1_stoch_raw,43.11081932846141,52.052986253203066,37.47075713309407,52.82885128463657,-0.25232345945516654,75762,21308
h1_stoch_k_d1,-2.7898640121204368,0.3326535241662465,-1.5053049888942804,0.0,-0.25139484683475377,75690,21308
m15_kdj_d,45.68398438552367,50.58416515702785,43.77924164500163,50.55006740026013,-0.2497490054499582,75742,21308
btc1_rsi_d1,-1.2557065963710539,0.10790256400583192,-0.8869788073715767,0.0466599536182172,-0.24968556413223345,75762,21308
h1_tsi_acc,-0.5064644631870627,0.027956573644313264,-0.3482172467119476,0.00199426550468805,-0.24882375574135634,75740,21308
btc1_motion_neg,2.7402787677199654,2.1768349915524685,2.0,1.0,0.24729412385650582,75762,21308
h1_donch_pos_d1,-0.035359140902553134,0.00367628085288311,-0.02717050076392255,0.0,-0.24619862907913093,75714,21308
btc1_bb_pctb_d3,-0.0697723770614221,0.010216858153525086,-0.0520907696154375,0.0207556949337672,-0.24602840382804655,75762,21308
h1_close_loc,0.4319365324013693,0.5063339101849784,0.3826086956521747,0.5,-0.2431068466468844,75755,21265
m15_adx,26.963146103594692,24.151823705215797,24.54197206557341,21.424955220622,0.24261594473628248,75731,21308
m15_rsi,46.17921120386049,49.16498561155416,45.93280021715913,49.486050956667086,-0.24233500467388538,75739,21308
btc1_motion_net,-0.8673741453499115,0.14191852825229961,-1.0,0.0,-0.24067937917125748,75762,21308
h1_cmo_d1,-3.2129804062554252,0.32391624079206377,-2.6965763906025613,0.0,-0.24045776929512744,75718,21308
btc4_wpr,-47.083075507336126,-53.379057947470685,-45.34902696748414,-57.36144578313268,0.24040110139103418,75762,21308
btc1_donch_pos_d3,-0.04682658424311472,0.00682291561349203,-0.0353117723156522,0.0090986454780493,-0.23978333979131922,75762,21308
m15_adx_d3,0.7333385926135169,-0.049618181851028814,0.38364338673564186,-0.31500650607380803,0.2379069534646689,75726,21308
h1_atr_pct_d1,0.032384331948774055,-0.0018550312320697036,-0.0006009887938096,-0.0068225752189461,0.23749948129114518,75719,21308
h1_roc4_d1,-0.41047175656575524,0.010676709739283708,-0.27467505626310174,0.0,-0.23638404783727107,75734,21308
btc1_ppo_hist_d1,-0.01107508539830905,0.0008222061188327031,-0.0064994604242237,0.0002553306114617,-0.2352663839774332,75762,21308
m15_cmo_d3,-4.975132519143783,0.4152085722712507,-4.884569351331653,0.0,-0.23389622687379655,75734,21305
btc1_di_spread_d1,-1.2384897647222495,0.1444468206486815,-0.4066613820949349,0.0890954118476106,-0.23350143316716074,75762,21308
h1_stoch_spread,-2.2339368576201926,0.3045390396439736,-1.5890221921608467,0.22928233136682505,-0.23240383059655048,75684,21308
m15_roc12_d3,-0.3450060783043346,0.010131225236650967,-0.2405023046279319,0.0,-0.23160813545369605,75739,21308
h1_wpr_d1,-3.8659523641359104,0.31964626350087844,-2.9702970297031897,0.0,-0.23145370328205095,75719,21308
m15_roc12,-0.5604774740771626,-0.03379912702119081,-0.4115226337448652,0.0,-0.230430870882774,75740,21308
btc1_vwap_dist_d1,-0.14117070800453924,0.005863525523906385,-0.0732677376700907,0.0055851238426551,-0.2294553317880852,75762,21308
h1_rvol20,1.278776899553491,0.9984499953749103,0.9094965067467172,0.7472822334266785,0.22945285549420322,75714,21308
btc1_vwap_dist_d3,-0.2081783943514685,0.012468497473489215,-0.125283338276394,0.0254712995991113,-0.22930616134468187,75762,21308
h1_tsi_d3,-1.20638973875243,0.2642294319039721,-1.364544512936267,0.47521493190073544,-0.2284438652659302,75737,21308
h1_roc12_d1,-0.38626166549048785,0.015872762780356032,-0.2672367717797996,0.0,-0.2268873616678051,75719,21308
h1_kdj_spread_d1,-1.0889016655186752,0.07239740836461102,-0.8579005623434615,0.18618508219476834,-0.22675389739849375,75722,21308
btc1_wpr_d3,-5.167874417698683,0.6152088214164975,-4.110912241825368,1.1248944937822856,-0.2266195596670799,75762,21308
h4_cmf,-0.01666267496449949,-0.05079048341923344,-0.01238152269335485,-0.0469577696026971,0.22645912275572075,75594,21308
btc4_stoch_d,49.70422282354437,42.694248417645504,48.539412710141534,36.86061410755618,0.22623059154293246,75762,21308
h4_wpr,-52.881749916096595,-59.01284529510237,-53.79912826899128,-62.5,0.22587969261385404,75642,21308
h1_kdj_j_d3,-6.642670195260342,0.9348708613371366,-5.8969290461731845,1.6856725863826476,-0.2258050413865537,75721,21308
btc1_atr_pct_d1,0.010970947348152503,-0.001080665657523761,-0.0032788302057302,-0.0058664400828462,0.2256518703064532,75762,21308
m15_ppo_hist_d3,-0.03222336655334631,0.0006929498964177751,-0.02042969305391085,0.00016869014912215,-0.22489824375397252,75762,21308
h4_kdj_k,48.25563524466354,43.51613487221811,47.76183243240641,41.49599592300599,0.22472651108272643,75675,21308
h1_kdj_j,42.301390894073236,49.70936803729322,37.114481242463924,49.16226754016891,-0.22365492352531335,75724,21308
btc1_di_spread_d3,-1.8170678734522034,0.30895302767926386,-1.285761815734002,0.6308471418380588,-0.22365076395036726,75762,21308
btc1_er10,0.3169027180891315,0.268303564420689,0.2783415723928178,0.2209289909236506,0.223417366717544,75762,21308
btc1_bb_pctb_d1,-0.0456222484317514,0.0034016155287872685,-0.0311870493349901,0.0066063570599508,-0.22328954091803901,75762,21308
btc1_kdj_j_d1,-3.456131185513564,0.1871617974925451,-2.729577503091548,0.5870625007670185,-0.21902108882674734,75762,21308
btc1_macd_hist_d1,-5.599501418210356,0.3616665568213821,-2.519614290203492,0.0751429452799726,-0.2183490799287098,75762,21308
h1_adx,27.061924952477703,24.575154576417336,24.72237615278222,21.987008672011292,0.2179381092162529,75701,21308
btc1_rvol20,1.2035620933602593,1.0092810935780236,0.9067388220183066,0.7998419465774383,0.2177280097266478,75762,21308
btc4_roc12,0.51315430080086,-0.22841860959229784,0.2669531529771785,-0.1607017400260701,0.21731824005135306,75762,21308
m15_bb_pctb_d3,-0.0621223542582659,0.0031698790642117145,-0.051571228732535,0.00599661374490305,-0.2165900550570372,75733,21308
h4_stoch_d,49.56476187771791,43.06128118283521,49.518162109967534,39.77322133642207,0.2129151617527345,75496,21308
h1_roc12_d3,-0.5703129422045309,0.03992310989093102,-0.4272986007182122,0.01618009016859925,-0.21248130572523613,75718,21308
h1_wpr,-57.49845310008711,-51.422189963232206,-61.53846153846175,-52.17391304347858,-0.21209300924703095,75719,21308
m15_bb_width_d1,0.0009167952599449632,-1.0912173716793205e-05,0.00024577953310275,0.0,0.21202037502763493,75734,21308
m15_bb_width_d3,0.002609523149139425,-5.785607012938609e-05,0.000693003087145,-2.6689199444485546e-05,0.2102486442738854,75734,21308
btc4_adx_d3,0.02540002434149216,-0.621709277658569,-0.4081929846660408,-1.0244818270166505,0.20989750194226608,75762,21308
btc1_motion_pos,1.8729046223700536,2.318753519804768,1.0,2.0,-0.2081637640962645,75762,21308
btc1_stoch_k_d1,-2.3056519040979833,0.2765839254022349,-1.2077252450960732,0.0162618446736075,-0.20785246016256445,75762,21308
btc1_donch_pos_d1,-0.029670977113950055,0.0019899296707012754,-0.0197998966408299,0.0020972617445838,-0.2076175233332967,75762,21308
h1_ppo_hist_acc,-0.020241887531817767,0.00036719282311136804,-0.01263806877999625,0.00036643435929555,-0.2075494811275903,75742,21308
btc1_roc4_d1,-0.16079031694829266,0.005391261950774647,-0.0915178019824769,-0.0004892555094171,-0.20588842106288122,75762,21308
h4_roc12,0.3015717512051072,-1.244456427540611,-0.0784313725490148,-0.8503401360544172,0.20530190430294457,75659,21308
btc1_kdj_spread,-1.4001943172233913,0.23911321115965964,-1.4658264296154044,0.4222618930830677,-0.20395434472083315,75762,21308
h1_roc4,-0.5672346320405217,-0.05371581170163188,-0.4529514903565235,0.0,-0.20304552935151568,75737,21308
btc4_rsi,52.39180236677928,49.783875306493776,51.97885939347159,48.93831368975712,0.20303304638037034,75762,21308
btc4_tsi,5.639719479494718,1.083542313804611,4.061033187934411,-0.2483793608581989,0.2027098246024589,75762,21308
btc1_atr_pct_d3,0.015546485476089295,-0.002691923399180056,-0.00626090619455665,-0.0128749190083133,0.2024569108889466,75762,21308
btc1_vwap_dist,0.34804843327902574,-0.16374277924365527,0.175373271144541,-0.2445405249359211,0.20132559404037667,75762,21308
btc1_cmo_d3,-4.073786047256601,0.7821075709206238,-3.730425740593404,0.2870526111721201,-0.20069142849482074,75762,21308
btc1_tsi_acc,-0.4342533843636712,0.021413989314361868,-0.2663084958983424,0.0056760283437506,-0.199849497460262,75762,21308
h1_ppo_hist_d3,-0.045859191959080496,0.0036236133825760498,-0.0338248055526238,0.0035902533803659,-0.1992745948729487,75740,21308
m15_kdj_spread,-1.6303474522664152,0.0864922897978359,-2.0527535601457014,0.16984477064586476,-0.19804267389173189,75742,21308
btc1_wpr_d1,-3.2822599846833476,0.16216641250218036,-2.306842675145967,0.0616570327552423,-0.1972618097916251,75762,21308
h1_cmf_d3,-0.018313831544823057,0.0012101522375876157,-0.0163964065816094,0.0021413286007236,-0.1960223842425117,75523,20701
m15_mfi_d3,-2.5072012009455946,0.1582779705593896,-2.257069662800461,0.1158544427208099,-0.19539065482363344,75693,21304
m15_vwap_dist,-0.7098679360630028,-0.18242592319380097,-0.5525733547810219,-0.110004963317839,-0.19445699127561641,75734,21308
h1_kdj_spread_d3,-1.7251717318549225,0.17203172527473695,-1.4508920139166293,0.4437069449732673,-0.1941965813956033,75721,21308
h1_stoch_d,46.331062351861874,52.18338165373806,44.03578462311204,53.481084557116205,-0.19383559897241895,75684,21308
h1_roc4_d3,-0.546170792996873,0.023541206254882076,-0.4201680672268892,0.0,-0.19380401231280278,75726,21308
h1_atr_pct_d3,0.04283356349668246,-0.004716258493047726,-0.0012315343499672,-0.013499746024593948,0.19339515079748715,75717,21308
h4_rvol20,1.054079132996156,0.8786344024539834,0.8043544802395806,0.716539963320863,0.19287944794718137,75594,21308
m15_ppo_hist_d1,-0.010741379393250218,-9.829141068324497e-06,-0.0068732342021627,-1.1518184014590316e-05,-0.19194777908620334,75762,21308
btc4_adx_d1,0.01616089811917897,-0.19837049303665355,-0.1089060522226823,-0.3660458205667609,0.1916174777374874,75762,21308
h4_tsi_d3,-0.1512392881287731,-1.2945903651403325,-0.2513238125223274,-0.8319549443790857,0.18967308777371764,75716,21308
m15_donch_pos_d3,-0.041674096758731044,0.003133964397480497,-0.0331205203015292,0.0,-0.18959056653363401,75734,21308
btc1_kdj_spread_d1,-0.9186780089672896,0.02253506397090507,-0.736277618799031,-0.0025289851959655,-0.18954584899539978,75762,21308
btc1_stoch_spread,-1.801098257443482,0.26380208855342296,-1.166688437451005,0.2674033463774004,-0.1885541382563454,75762,21308
btc4_rvol20,1.045557160145534,0.9174102715587845,0.8410265029849062,0.7015600977922543,0.18835041627672597,75762,21308
h1_cmf_d1,-0.011629723124568444,0.0004674476771593086,-0.009401622772173851,0.0005479239723852,-0.1882605394620577,75532,20741
btc1_tsi_d3,-0.9649278753216831,0.28583598052463133,-0.817291539909812,0.4772871426542115,-0.18788237650532122,75762,21308
h1_turn4,0.14418837939864312,0.21240848507602778,0.0,0.0,-0.18703721148076932,75762,21308
btc1_roc12_d1,-0.14414797731953577,0.009451463893003815,-0.0820784190687318,0.0063432178970757,-0.18667050045847644,75762,21308
btc1_cmo_d1,-2.6065972209035966,0.2624522654250261,-1.915146117091027,0.1374083691193988,-0.18666032390607942,75762,21308
btc4_bb_pctb,0.5215934777608142,0.4589178448781556,0.5420697508207821,0.4235652396488476,0.18553070752802298,75762,21308
btc4_atr_pct_d3,0.0066313395567070355,-0.020709843175694288,-0.0215795566699408,-0.0338594040553414,0.18536631658678618,75762,21308
pre_ret_8h,-0.754386181127357,-0.11830984396855694,-0.6026095156265621,-0.03675151209983625,-0.18464012836838242,75726,21308
btc4_stoch_k,49.34288489526019,43.38879337323441,47.24854948254595,36.49944133460121,0.18435377643685028,75762,21308
