feature,disc_effect,cal_effect,cross_effect,final_effect,min_abs_effect
h1_tsi_acc,-0.24882375574135634,-0.23656323995965348,-0.24687524003236438,-0.2431312375662473,0.23656323995965348
m15_adx_d1,0.2618650978144871,0.2364489837122816,0.26850572128593514,0.2615579220658586,0.2364489837122816
btc1_ppo_hist_d1,-0.2352663839774332,-0.23491985171267474,-0.25055181442433466,-0.27017565141331046,0.23491985171267474
h1_stoch_spread,-0.23240383059655048,-0.23382616680380955,-0.26330959858132985,-0.24978384379377233,0.23240383059655048
h1_wpr_d1,-0.23145370328205095,-0.23488995726785747,-0.2467147011191569,-0.2515183163208348,0.23145370328205095
m15_adx,0.24261594473628248,0.3205189273929408,0.2985396762719786,0.23073952882080806,0.23073952882080806
m15_roc12,-0.230430870882774,-0.2711012137248978,-0.2616984726968812,-0.2594405024832634,0.230430870882774
h1_tsi_d3,-0.2284438652659302,-0.26647981974125945,-0.2502528333393127,-0.2501835495971931,0.2284438652659302
btc4_stoch_d,0.22623059154293246,0.2612730720571025,0.2722945688163104,0.2924064934376395,0.22623059154293246
m15_cmo_d3,-0.23389622687379655,-0.23794338654411076,-0.24013655872337805,-0.22601834420724584,0.22601834420724584
h1_kdj_j,-0.22365492352531335,-0.316520179947608,-0.27394069774175916,-0.28894754028681846,0.22365492352531335
h1_roc12_d1,-0.2268873616678051,-0.23771989799257764,-0.24022741387018015,-0.22244262133298992,0.22244262133298992
btc1_macd_hist_d1,-0.2183490799287098,-0.2398743631545742,-0.24243440852293646,-0.2741995641177614,0.2183490799287098
h1_kdj_spread_d1,-0.22675389739849375,-0.2180983025020607,-0.22890887099614576,-0.23937051501875597,0.2180983025020607
m15_bb_pctb_d3,-0.2165900550570372,-0.2376384456510812,-0.22618683578879398,-0.22769028221184442,0.2165900550570372
m15_adx_d3,0.2379069534646689,0.2151577527691543,0.23816369541751292,0.2175260308716713,0.2151577527691543
btc1_vwap_dist_d1,-0.2294553317880852,-0.21492040439263688,-0.22710980408903608,-0.24255648137312408,0.21492040439263688
h1_kdj_j_d3,-0.2258050413865537,-0.21481655920863152,-0.24429987305666398,-0.2328685463867441,0.21481655920863152
h4_cmo,0.4269286798017119,0.21393730332864772,0.3967561371673643,0.46795815746059666,0.21393730332864772
h4_stoch_d,0.2129151617527345,0.24080459704746393,0.290634753519417,0.30595364825948845,0.2129151617527345
h1_roc12_d3,-0.21248130572523613,-0.2349444078785805,-0.24041118566479183,-0.23392665438318241,0.21248130572523613
h1_wpr,-0.21209300924703095,-0.3227412677945173,-0.24549126015728484,-0.27179161601457325,0.21209300924703095
btc1_di_spread_d1,-0.23350143316716074,-0.2110623838035919,-0.22966924951722914,-0.23361886718499542,0.2110623838035919
btc1_vwap_dist_d3,-0.22930616134468187,-0.20937556310308894,-0.2260469461068569,-0.23594487561427335,0.20937556310308894
btc1_bb_pctb_d1,-0.22328954091803901,-0.2077142131981179,-0.22913263139919715,-0.20764671746833274,0.20764671746833274
btc1_motion_pos,-0.2081637640962645,-0.20668538059014704,-0.22752927528305356,-0.24138267180031547,0.20668538059014704
h1_roc4_d1,-0.23638404783727107,-0.21130716568957678,-0.22808882548077783,-0.20536490920048053,0.20536490920048053
h1_roc4,-0.20304552935151568,-0.2653084959922521,-0.24211684795695926,-0.22930700374138815,0.20304552935151568
m15_roc12_d3,-0.23160813545369605,-0.2027476975595684,-0.21852128028029313,-0.23091812731913686,0.2027476975595684
h1_ppo_hist_d3,-0.1992745948729487,-0.23281846837637543,-0.2350971764283357,-0.22275528380142878,0.1992745948729487
btc1_donch_pos_d3,-0.23978333979131922,-0.19894544973113124,-0.23978279623302803,-0.2132849622170607,0.19894544973113124
m15_kdj_spread,-0.19804267389173189,-0.2371674032347623,-0.2147946253006549,-0.23110105374103457,0.19804267389173189
btc1_atr_pct_d3,0.2024569108889466,0.19794837459259762,0.20677812722053387,0.20897780084992956,0.19794837459259762
h1_adx,0.2179381092162529,0.2573598292323061,0.196219671137931,0.23385526898375228,0.196219671137931
btc1_bb_pctb_d3,-0.24602840382804655,-0.1944884172288654,-0.24226689558045972,-0.24098630002970375,0.1944884172288654
m15_vwap_dist,-0.19445699127561641,-0.275809353363136,-0.2091660243423977,-0.2389122064101023,0.19445699127561641
h1_stoch_d,-0.19383559897241895,-0.23172566265347067,-0.20205254380693943,-0.25418369360530524,0.19383559897241895
h1_roc4_d3,-0.19380401231280278,-0.20134113245558694,-0.20274168781716037,-0.1993173030597964,0.19380401231280278
btc1_atr_pct_d1,0.2256518703064532,0.19188520541820908,0.211181949506099,0.24173856036002664,0.19188520541820908
m15_mfi_d3,-0.19539065482363344,-0.19460565125422907,-0.20284892263039028,-0.18979159627468234,0.18979159627468234
m15_donch_pos_d3,-0.18959056653363401,-0.22391819037645552,-0.2058896348647867,-0.200035732139711,0.18959056653363401
btc1_di_spread_d3,-0.22365076395036726,-0.18809027428631298,-0.2132282947450542,-0.25279988812170556,0.18809027428631298
h1_turn4,-0.18703721148076932,-0.20295199470505867,-0.2006361578108043,-0.20944451761383254,0.18703721148076932
h1_rvol20,0.22945285549420322,0.18624601860581425,0.20272444113524477,0.2127614225670267,0.18624601860581425
btc1_roc12_d1,-0.18667050045847644,-0.1877469223371045,-0.19780519568677796,-0.18529535230562114,0.18529535230562114
btc1_kdj_j_d1,-0.21902108882674734,-0.20736927273602052,-0.22634509690937224,-0.18488819164883066,0.18488819164883066
btc1_tsi_acc,-0.199849497460262,-0.1959561878288071,-0.20911079826832182,-0.18483079193846713,0.18483079193846713
h1_cmf_d3,-0.1960223842425117,-0.21803361398523105,-0.22068843691480092,-0.1847615098821037,0.1847615098821037
pre_ret_8h,-0.18464012836838242,-0.25224630010026017,-0.21373536029964496,-0.19524848245654958,0.18464012836838242
btc4_stoch_k,0.18435377643685028,0.2170975504875755,0.24119834283082572,0.2400095709564017,0.18435377643685028
h1_mfi_d3,-0.18390612812916443,-0.18577813892321213,-0.2049099539617144,-0.2062040550779862,0.18390612812916443
btc1_donch_pos_d1,-0.2076175233332967,-0.20171902163684838,-0.2149583028965106,-0.18313221839650154,0.18313221839650154
h4_kdj_d,0.3069706724126721,0.18272061156529512,0.29776655745085084,0.3147526747149709,0.18272061156529512
h1_mfi_d1,-0.1819515644526116,-0.18135290469334503,-0.20078431451959755,-0.1965898451599526,0.18135290469334503
h1_ppo_hist_acc,-0.2075494811275903,-0.18053815187013364,-0.1915106086409822,-0.2041817083090866,0.18053815187013364
btc1_wpr_d3,-0.2266195596670799,-0.18013216297054027,-0.23271901238428686,-0.1903037319805513,0.18013216297054027
h1_stoch_k_d3,-0.17848586775631084,-0.19066629834704504,-0.21823306508830304,-0.19967998814864407,0.17848586775631084
m15_ppo_hist_d3,-0.22489824375397252,-0.1782366021402821,-0.2018188068727312,-0.2219694001299155,0.1782366021402821
h4_motion_neg,0.1777932878283832,0.21785997450146843,0.18369069165764998,0.20604756229374524,0.1777932878283832
btc1_rvol20,0.2177280097266478,0.17567838124851992,0.1981496269909635,0.22222262545280452,0.17567838124851992
m15_motion_pos,-0.17490774711453455,-0.27198464497776587,-0.2148482936290879,-0.17486265434615236,0.17486265434615236
m15_di_spread,-0.17462235449216232,-0.2518080114419815,-0.20619405948072747,-0.21395226508227683,0.17462235449216232
btc1_roc12_d3,-0.1813589098667016,-0.17452141897265647,-0.19966167924960854,-0.20521069694770996,0.17452141897265647
btc1_stoch_k_d1,-0.20785246016256445,-0.17438921628248008,-0.21872812907731878,-0.17997611333942182,0.17438921628248008
btc1_wpr_d1,-0.1972618097916251,-0.18751697714196666,-0.20990212211275153,-0.1721815309986575,0.1721815309986575
m15_chop14,-0.2686285873095443,-0.3647814363260867,-0.28214384166803574,-0.17202915020538828,0.17202915020538828
h1_ppo_hist,-0.17133951856834623,-0.18632577371617107,-0.17671511561622474,-0.19144798088617843,0.17133951856834623
m15_wpr_d3,-0.17109708552912015,-0.2100132793241752,-0.18576244148598514,-0.1858659248174609,0.17109708552912015
h1_kdj_spread_d3,-0.1941965813956033,-0.17008923806154527,-0.19659432178001102,-0.18949088033550113,0.17008923806154527
