feature,rise_mean,control_mean,rise_median,control_median,std_effect,n_rise,n_control
m15_kdj_j,37.67253165837657,50.44178525177377,29.3700792311337,50.35565328327999,-0.3643405086106518,57916,6749
m15_stoch_raw,38.61492155753663,51.52974224218651,30.602784294662705,52.06375727606209,-0.3637492236441233,57900,6749
h4_mfi,48.94515528654284,42.49909783568183,48.728574516551674,42.24492959266852,0.3573276650886617,57792,6749
h1_close_loc,0.4002465513575283,0.5071609818336569,0.3333333333333333,0.5,-0.3557633156173417,57933,6748
h1_motion_net,-1.3719340640372832,0.09631056452807824,-2.0,0.0,-0.35303960591481326,57935,6749
h1_tsi_d1,-0.8899985868245353,0.07869892061458719,-0.8916564737454138,0.2080421480265193,-0.3513860614041157,57915,6749
h1_motion_neg,3.039302666781738,2.243887983404949,3.0,1.0,0.3488042891898629,57935,6749
m15_rsi,44.799607202570435,49.221486736410796,44.33692056373438,49.81296441294978,-0.3462792470373331,57908,6749
m15_tsi_d1,-0.8020069094180153,0.06322868144383222,-0.8046630168869906,0.1049900836432318,-0.3365275743480979,57933,6749
pre_ret_1h,-0.5577239498309368,-0.01748188664209299,-0.4536277785139542,0.0,-0.33552033399235426,57934,6749
m15_kdj_d,43.236665783882415,49.88988518701102,40.810294935694415,50.050048016248496,-0.3337484347471427,57916,6749
m15_cmo,-12.346285360248645,-1.0227711581432881,-13.839138024928818,0.0,-0.3333367934364436,57906,6749
m15_stoch_k,40.296622145111506,50.86243108426449,34.40415146168461,50.95084697274645,-0.3291138980999997,57897,6749
pre_ret_2h,-0.7735182726848187,-0.034892216045543996,-0.6130362152584001,0.0,-0.3254900085533977,57922,6749
h1_motion_pos,1.667368602744455,2.340198547933027,1.0,2.0,-0.3229181651001239,57935,6749
h1_wpr,-60.895265894453324,-51.27306239327169,-67.56756756756754,-52.38095238095244,-0.3227412677945173,57889,6749
m15_adx,26.856986716351287,23.191485107131466,24.465991651727293,20.82469945019973,0.3205189273929408,57904,6749
h1_rsi_d3,-2.49611672864533,0.11508057919360543,-2.5839223101293243,0.3748854779335104,-0.3203994908856001,57883,6749
h1_rsi_d1,-1.5340065326025913,0.07213635580580391,-1.5702870723107196,0.0,-0.3173700078169334,57887,6749
h1_kdj_j,38.290719594655506,49.16397993729085,31.219421517246676,48.33542071940296,-0.316520179947608,57901,6749
m15_tsi_d3,-2.0855431800161455,0.0655040456597103,-1.9874147785018463,0.1398944792266725,-0.31515531724879414,57922,6749
btc4_obv,2283886.1562923486,2259028.0668293643,2290724.9445739985,2273938.4191839965,0.31294407032318355,57935,6749
pre_ret_4h,-0.997193197874849,-0.07946642866532112,-0.7830361805113206,0.0,-0.30311973526842845,57910,6749
m15_er10,0.3547607942886638,0.2832899702640192,0.3214018791373026,0.2413793103448193,0.2998897616819174,57910,6749
h1_stoch_k,42.397491128439384,52.10521831132154,36.86845724109781,53.83835889839901,-0.2998223652451978,57859,6749
m15_rsi_d3,-2.184990126540896,0.15814424591568088,-2.444897643453615,0.1854343043455557,-0.29797641494738514,57906,6749
m15_vwap_dist_d3,-0.34950695478768096,0.004355301509160406,-0.2819817385600776,0.0068781177412269,-0.29722308692139787,57905,6749
h1_ppo_hist_d1,-0.03840072079210489,-0.00017044340822719594,-0.02733152421807275,0.0003683202205997,-0.29510185005127576,57922,6749
m15_cmf,-0.0560587627765935,-0.0023673787622807948,-0.0574976530120383,0.00100561814820325,-0.2923720588533366,55687,5888
h1_donch_pos_d3,-0.06384229132534032,0.00358434008896263,-0.053947136978988244,0.0087272165585408,-0.2848458652700214,57880,6749
h1_er10,0.3501879680903218,0.28472143816818773,0.31999999999999984,0.2389380530973454,0.28356349989514673,57892,6749
h1_kdj_spread,-2.3934151242339214,0.01573260281296429,-2.8482332967303527,-0.0932144014681455,-0.2832290357352236,57901,6749
h1_vwap_dist_d3,-0.6742073877165494,-0.011372911208822771,-0.5156705825373917,0.0280084847926409,-0.2832236014131118,57870,6749
h1_bb_pctb_d3,-0.0844394001314082,0.0034179442134298597,-0.07480438489774205,0.0219198898935349,-0.2809813415392215,57880,6749
m15_stoch_d,42.22583502422811,50.72073322796217,37.940266529268115,50.5763018995468,-0.2801830160966547,57896,6749
m15_di_spread_d3,-2.4253795332502204,0.10610784207295793,-2.4974189772864097,0.1492190023557995,-0.27908512220444737,57908,6749
h1_vwap_dist_d1,-0.4092193426210092,-0.0008672941643235913,-0.3041017884597652,0.0089273212199536,-0.2772226590206373,57879,6749
h1_donch_pos,0.3986468183374827,0.4810233815196815,0.34285714285714314,0.4696969696969698,-0.2766572424962305,57884,6749
m15_vwap_dist,-1.0783424578535157,-0.20266634133069367,-0.869876743932485,-0.0767643956614438,-0.275809353363136,57907,6749
m15_roc4,-0.4665994040985129,-0.018254777635883217,-0.3392058344928117,0.0,-0.2746854137278533,57922,6749
m15_motion_pos,1.8389747130404763,2.4034671803230108,1.0,2.0,-0.27198464497776587,57935,6749
h1_bb_pctb_d1,-0.05217158478349812,0.0023628895486488334,-0.0418619221914637,0.007936492221567,-0.27159429609234936,57882,6749
