time,open,high,low,close,motion_pos,motion_net,structure,h1_motion_pos,h4_motion_pos,ret_3h,mfe_3h,mae_3h,ret_6h,mfe_6h,mae_6h,ret_12h,mfe_12h,mae_12h,ret_24h,mfe_24h,mae_24h
2024-01-21 23:45:00+00:00,41541.1,41587.53,41541.1,41580.33,5,5,True,0.0,6.0,-0.6309473734335436,0.2629127763055239,-0.7749577745054026,-1.0626899786509658,0.2629127763055239,-2.155658697273455,-1.8382249491526448,0.2629127763055239,-2.9237382194898465,-4.839571980308966,0.2629127763055239,-5.167707904194119
2024-01-24 09:00:00+00:00,39954.53,40102.0,39936.0,40100.01,5,5,True,0.0,6.0,0.34970066092252505,1.1346381210378675,-0.47289265015146853,-0.2077306215135688,1.1346381210378675,-0.8329424356752102,-1.0177304195186032,1.1346381210378675,-1.535710340221863,0.0071820430967317606,1.1346381210378675,-1.535710340221863
2024-01-26 04:30:00+00:00,40159.51,40220.0,40153.85,40180.07,6,6,True,2.0,5.0,-0.5725973100594417,0.01682426138132076,-0.7049017087327192,1.1496246771098173,1.2845174236879142,-0.7049017087327192,4.073611618894635,4.262287248379626,-0.7049017087327192,4.202780134529394,5.14371926181314,-0.7049017087327192
2024-01-26 12:15:00+00:00,41330.44,41499.0,41292.0,41467.66,5,5,True,5.0,6.0,-0.3970081745630294,0.29020205142995525,-1.333955183388702,1.3537778596621974,1.6622351007990144,-1.333955183388702,0.7629077695727071,1.8789582050204867,-1.333955183388702,0.7576506607799738,1.8789582050204867,-1.333955183388702
2024-01-26 20:00:00+00:00,42064.48,42246.82,42020.47,42209.59,5,5,True,0.0,6.0,-0.7779037891626039,0.0,-0.9214730586106112,-0.8762463696046163,0.0,-1.1883318459146253,-1.4691211167888518,0.0,-1.5084960550434068,-0.6206883317274481,0.0,-1.9314331174503208
2024-01-27 20:45:00+00:00,42028.31,42076.7,42016.04,42059.93,5,4,True,6.0,5.0,0.14431788165125692,0.33302480531944845,-0.08799348929017237,0.10054700518997706,0.4376374378178838,-0.3208041477957724,1.0251324716898047,1.8610349565489015,-0.3208041477957724,-0.2730389708209269,1.8610349565489015,-0.899216903118949
2024-01-28 04:15:00+00:00,42298.91,42438.0,42274.79,42407.02,5,5,True,6.0,5.0,0.10137472522240287,1.0273299090575172,-0.2673142324077338,0.28254755934276066,1.0273299090575172,-0.2673142324077338,-0.29266380896368904,1.0273299090575172,-0.5929914433978056,-0.4032587057520076,1.0273299090575172,-1.8539619147961761
2024-01-29 12:00:00+00:00,42246.95,42371.1,42231.1,42320.5,5,5,True,0.0,4.0,-0.6911780342859886,2.362921043275179e-05,-1.2183693481882418,1.8147942486501867,2.3470894720053037,-1.2183693481882418,2.0498340047967245,2.3924575560307693,-1.2183693481882418,3.128365685660617,3.4660507319147937,-1.2183693481882418
2024-01-29 21:00:00+00:00,43147.61,43173.83,43061.66,43173.82,6,6,True,6.0,5.0,0.032843978133034746,0.36869565861903375,-0.2216852713056161,0.8522062675945685,1.4210695277832697,-0.2216852713056161,0.5887364147995289,1.4210695277832697,-0.2216852713056161,0.8800935381673369,1.6411334461486238,-0.2216852713056161
2024-01-30 02:00:00+00:00,43439.51,43574.82,43439.51,43574.4,5,5,True,4.0,6.0,-0.32663674083865946,0.4887043768818211,-0.39032092237644145,-0.49662186972166955,0.4887043768818211,-0.823052067268859,-0.8946537416464784,0.7067452449144529,-1.0562853418521034,-1.9009326577072772,0.7067452449144529,-2.0434245795696637
2024-02-01 17:00:00+00:00,42658.15,42932.99,42628.0,42932.98,6,6,True,4.0,5.0,0.32732412238796194,0.820231905635227,-0.37537576008002116,0.0008618083347400329,0.820231905635227,-0.37537576008002116,0.1034868765224406,1.1637906336806614,-0.37537576008002116,0.8085625549402842,1.2927590863713645,-0.8995182724329975
2024-02-04 15:45:00+00:00,42919.22,42954.59,42897.49,42943.21,6,6,True,0.0,4.0,-0.3474356015770508,0.061895698994085535,-0.43361919148567907,-0.38012994370937303,0.0990144891357847,-0.9356776077056095,-0.5237149248973227,0.0990144891357847,-1.6794506046473923,-0.6966875554948015,1.459019947507434,-1.6794506046473923
2024-02-05 10:30:00+00:00,43174.82,43213.19,43160.47,43183.38,5,5,True,4.0,6.0,0.6210259595242462,0.894742375423152,-0.23939765715420558,-1.3946800829393036,0.894742375423152,-1.580191268029496,-1.7273543664252267,0.894742375423152,-1.9749727788792804,-0.7730057258139578,0.894742375423152,-1.9749727788792804
2024-02-06 08:30:00+00:00,42927.83,43068.21,42927.83,43053.82,5,4,True,4.0,6.0,-0.6223373442821201,0.15348231585490257,-0.8900720075477597,-0.070748658307207,0.15348231585490257,-0.919360930110269,0.18172603499526652,0.8040169257919505,-0.919360930110269,-0.2066483299275168,0.8040169257919505,-0.919360930110269
2024-02-06 16:15:00+00:00,43189.99,43378.46,43178.26,43355.99,5,5,True,6.0,6.0,-0.3262755619235058,0.10146233542356331,-0.8210860829149458,-0.424162843473308,0.10146233542356331,-0.8210860829149458,-1.0730697188554572,0.10146233542356331,-1.3100611933898776,-0.7008489484382707,0.10146233542356331,-1.3100611933898776
2024-02-06 21:00:00+00:00,43095.67,43189.08,43060.28,43179.99,5,5,True,0.0,6.0,-0.2193145482432879,0.2155396515839847,-0.3410839141000266,-0.43735535835001116,0.2155396515839847,-0.4657481393580687,-0.550023286249024,0.2155396515839847,-0.9078047493758068,2.255697604376472,2.5151001656091188,-0.9078047493758068
2024-02-07 18:15:00+00:00,43498.3,43648.0,43498.29,43605.4,6,6,True,5.0,5.0,1.6762832126296257,1.7030000871451678,-0.39972113545571064,2.0459621973425435,2.4873066179876835,-0.39972113545571064,2.1776890018208706,2.693703073472542,-0.39972113545571064,3.6568177335834617,4.340288129451864,-0.39972113545571064
2024-02-08 00:45:00+00:00,44573.99,44698.46,44500.0,44676.01,6,6,True,5.0,6.0,-0.3022203639044818,0.2327647433152613,-0.44563066397380613,-0.47457237116744766,0.2327647433152613,-0.5058867163831415,0.02952367501036779,0.4677902077647511,-0.5573461014087844,1.3723024952317697,2.100209933698194,-0.5573461014087844
2024-02-09 10:45:00+00:00,46599.29,46806.24,46592.68,46779.52,5,5,True,0.0,5.0,1.467394278521894,1.9655609976331645,-0.21755246740453593,1.061062618855435,2.009255332247961,-0.2725979231937292,1.0540723803921015,3.036542486968674,-0.2725979231937292,0.22381589208269048,3.036542486968674,-0.2725979231937292
2024-02-10 20:30:00+00:00,47596.17,47903.84,47588.0,47903.65,6,6,True,4.0,4.0,-0.16468473696680253,0.5560119114096596,-0.6207668935456989,-0.36990918228569925,0.5560119114096596,-0.723306052879058,0.5115685339217357,1.4383246370579306,-0.723306052879058,0.5024460557807142,1.4383246370579306,-0.723306052879058
2024-02-13 00:15:00+00:00,49966.9,50148.93,49949.36,50146.04,6,6,True,0.0,5.0,-0.5304307179589851,0.4438436215501662,-0.6102974432278252,-0.28409022925838245,0.4438436215501662,-0.8409637131865266,-0.4866386259014699,0.4438436215501662,-0.9891907715943282,-1.2109430774593477,0.4438436215501662,-3.679433111767161
2024-02-13 11:30:00+00:00,49817.67,50005.22,49811.1,49979.36,5,5,True,0.0,5.0,-2.1252973227348204,0.10560359316325041,-3.1600244580963,-2.37019841790691,0.10560359316325041,-3.358206267547248,-0.7428066305770975,0.10560359316325041,-3.358206267547248,2.6383491105128165,3.41468958386022,-3.358206267547248
2024-02-18 08:30:00+00:00,51682.75,51756.09,51682.75,51719.91,6,6,True,4.0,5.0,0.05249429088332036,0.6749625047684615,-0.11370862787658531,0.2398689402205001,0.6749625047684615,-0.3575025555922262,-0.010904891365837166,0.6749625047684615,-0.3575025555922262,0.9654502492366879,1.4865841800575375,-0.3575025555922262
2024-02-19 02:00:00+00:00,52092.06,52174.58,52092.06,52157.06,5,5,True,0.0,5.0,-0.23036191073652068,0.12278299428687411,-0.34499643959992055,0.2965849685546029,0.6359829330871092,-0.34499643959992055,0.07463994327900902,0.6359829330871092,-0.34499643959992055,-0.9777008136578114,0.6359829330871092,-1.6221389779255135
2024-02-20 20:30:00+00:00,52064.23,52194.06,52057.61,52159.42,5,5,True,4.0,5.0,0.11685329323065652,0.6861272613844394,-0.49525090578077524,-0.12808808073402345,0.6861272613844394,-0.49525090578077524,-0.974608229922802,0.6861272613844394,-1.3554023415137673,-2.182386230521738,0.6861272613844394,-2.9417888465784303
2024-02-22 08:45:00+00:00,51807.99,51929.44,51790.0,51888.52,5,5,True,6.0,6.0,-0.5135625375323749,0.28060156658931135,-0.7147823834636191,-0.9915873491862848,0.28060156658931135,-1.8264926423031458,0.20632694861986156,0.34161698965398113,-1.8264926423031458,-1.7922654182466524,0.34161698965398113,-2.0399888067726635
2024-02-24 05:15:00+00:00,50960.89,51060.0,50958.11,51032.71,5,5,True,6.0,6.0,0.08375020648521136,0.16730446021775425,-0.18405842056986588,0.17028294205814198,0.27306016082626616,-0.18405842056986588,0.5623060190219187,0.6600668473220273,-0.18405842056986588,1.1376428960954588,1.696970433277012,-0.18405842056986588
2024-02-24 11:45:00+00:00,51098.65,51134.01,51098.65,51119.79,5,5,True,1.0,6.0,0.038165258503619626,0.11858421171135891,-0.17106877786470243,0.8102537197433701,1.1310883710594188,-0.17106877786470243,0.8772140887120194,1.1310883710594188,-0.17106877786470243,1.027410323868705,1.5237347414768232,-0.17106877786470243
2024-02-24 21:45:00+00:00,51502.77,51638.9,51495.59,51562.32,5,5,True,0.0,6.0,-0.14634717755135362,0.20107706557812577,-0.23274747916696148,0.121542242474737,0.6524143987314712,-0.2393996236011109,0.14970234077908984,0.6524143987314712,-0.2393996236011109,0.39664623314077385,0.7684487431907749,-0.547919488494697
2024-02-26 17:00:00+00:00,53391.01,53436.24,53273.94,53398.33,5,4,True,3.0,6.0,2.1522208653341757,2.8309312294972466,-0.3447111548245063,2.1652924351754033,2.8309312294972466,-0.3447111548245063,4.604376204274541,6.8831927889879685,-0.3447111548245063,7.01081850312546,7.5257035191924615,-0.3447111548245063
2024-02-27 15:15:00+00:00,56978.27,57299.0,56893.22,57234.82,6,6,True,0.0,6.0,-0.43365210198965665,0.04249161611760144,-1.7923005610920084,-0.7754545222645959,0.6173339935374944,-1.7923005610920084,-0.5477784327792001,0.6173339935374944,-1.7923005610920084,6.784331635881791,7.207465665131818,-1.7923005610920084
2024-02-28 16:15:00+00:00,61047.37,61556.0,60972.0,61408.89,5,5,True,2.0,6.0,-0.03302453439558706,4.2194379348006406,-4.411234269175035,-0.09593073576154021,4.2194379348006406,-4.411234269175035,0.5162119035208024,4.2194379348006406,-4.411234269175035,1.32596436769985,4.2194379348006406,-4.411234269175035
2024-03-01 20:00:00+00:00,62215.51,62371.99,62215.5,62300.0,5,4,True,3.0,5.0,0.5795826645264901,1.306950240770477,-0.06608346709470192,-0.4483306581059332,1.306950240770477,-0.5633547351524881,-0.6123434991974319,1.306950240770477,-0.8791332263242357,-0.7686837881219932,1.306950240770477,-1.186003210272868
2024-03-03 18:30:00+00:00,62691.99,62863.68,62595.28,62814.61,5,5,True,2.0,5.0,-0.05826669941912943,0.07224433933443741,-0.3734959112219327,2.123327678067266,2.3141590785965116,-0.3734959112219327,1.1388751756955973,2.3141590785965116,-0.8192520816415194,5.756718062883781,7.4988605357893645,-0.8192520816415194
2024-03-04 08:00:00+00:00,64066.62,64881.1,64000.11,64793.99,5,4,True,4.0,5.0,0.3728740890937443,1.1745070800547985,-0.3209865606362494,0.6650462488882125,1.3151219735040298,-0.40176565758645033,3.9261820425011695,4.214897091535819,-0.40176565758645033,2.5004788252737553,6.0079800611136935,-0.40176565758645033
2024-03-04 16:00:00+00:00,66451.65,66800.0,66280.0,66758.65,5,5,True,6.0,4.0,-0.475249274813061,1.1479261488960724,-1.0775232872444196,1.2192876878127645,1.5598727655517397,-1.0775232872444196,1.5501661582431714,2.888239950927729,-1.0775232872444196,-2.0570517828026658,3.357392637508405,-3.3245729205129138
2024-03-04 21:45:00+00:00,67068.84,67412.66,67038.28,67404.86,5,5,True,2.0,4.0,0.9333896695282728,1.6232360693279269,-0.23674850745183385,1.0519716234111298,1.901850994127141,-0.23674850745183385,-1.4790773246914246,1.901850994127141,-3.4357463245231923,-6.142910169978844,2.366505916635675,-12.461801715781329
2024-03-06 13:45:00+00:00,65902.97,66639.06,65902.53,66327.48,6,6,True,0.0,6.0,1.1435983999392274,1.3452795131067896,-1.577762339229527,0.6211603395756882,1.7150056055197593,-1.577762339229527,0.12441298840240034,1.7150056055197593,-1.577762339229527,0.8717502911312236,1.7150056055197593,-1.577762339229527
2024-03-07 15:30:00+00:00,66921.09,67309.99,66905.5,67207.99,5,5,True,4.0,6.0,0.5692924308553282,1.1486878271467438,-0.2916171127867462,0.16143913841195623,1.1486878271467438,-0.2916171127867462,-0.14420904419251146,1.1486878271467438,-0.671036286013027,1.5117250195995968,4.139403663165631,-0.671036286013027
2024-03-08 14:15:00+00:00,67752.77,68000.0,67663.12,67910.62,6,6,True,5.0,6.0,0.5050756420718949,3.061936409945898,-2.691714491783448,1.6165218341402499,3.061936409945898,-2.691714491783448,0.24108158635571808,3.061936409945898,-2.691714491783448,0.5733123920824257,3.061936409945898,-2.691714491783448
2024-03-10 04:00:00+00:00,69136.78,69529.9,69024.62,69479.08,6,6,True,6.0,6.0,-0.24470675201802017,0.2596321079668895,-0.5863491571851509,0.5585710115908249,0.5661848141915504,-0.5863491571851509,-0.08696142781394745,0.5879899388420151,-1.2060896603697024,-1.2709581071021714,0.5879899388420151,-3.532171122588257
2024-03-10 09:45:00+00:00,69735.33,69844.0,69537.26,69776.31,5,5,True,5.0,6.0,0.0023360363997637634,0.15950972471889813,-0.5974807208922295,-0.8333487397083617,0.15950972471889813,-1.6269275345744072,-0.9692544647316503,0.15950972471889813,-1.6269275345744072,2.8572591471231368,2.946100187871803,-3.9431004591672925
2024-03-11 08:00:00+00:00,71019.99,71455.0,71019.99,71300.0,5,5,True,6.0,6.0,0.534488078541373,0.7461290322580805,-0.3056381486675974,1.333927068723706,1.5147265077138927,-0.3056381486675974,1.0702103786816242,2.103786816269282,-0.3056381486675974,0.462819074333809,2.103786816269282,-0.3056381486675974
2024-03-11 16:30:00+00:00,72454.64,72600.0,72343.75,72566.0,6,6,True,0.0,6.0,-0.47553950886090046,0.322465066284483,-0.8328831684259796,0.02545269134306416,0.322465066284483,-1.110713006091002,-0.970206432764642,0.322465066284483,-1.7432406361105768,-2.8636000330733435,0.5980762340489942,-3.37852437780779
2024-03-13 05:45:00+00:00,72145.03,72186.54,72109.98,72152.39,5,4,True,5.0,4.0,1.775561419379179,2.0759672687211017,-0.05875065261178314,1.265405068356018,2.0759672687211017,-0.05875065261178314,0.9261231679227766,2.0759672687211017,-0.7177447621624089,1.3742995900759336,2.086708423657213,-0.7177447621624089
2024-03-13 11:00:00+00:00,73256.01,73481.31,73238.68,73459.66,5,5,True,0.0,5.0,-1.0700566814493828,0.0,-2.484547301199047,-0.6877107789499792,0.0,-2.484547301199047,-0.477813265130822,0.0,-2.484547301199047,-1.0204920632630343,0.4319921981669861,-2.484547301199047
2024-03-14 05:45:00+00:00,73012.76,73172.0,73012.75,73143.98,6,6,True,0.0,5.0,0.2421662042453976,0.8654437453362585,-0.0601279831915047,-0.35543594975280257,0.8654437453362585,-0.7067977433002581,-2.8819459920009893,0.8654437453362585,-4.462404151373766,-7.796786557143854,0.8654437453362585,-8.811360825593573
2024-03-15 20:45:00+00:00,67668.0,68000.0,67413.8,67871.99,5,4,True,1.0,6.0,2.3984268031628453,2.7669882671776502,-0.05824199349392378,1.7697285728619283,3.1986832859917547,-0.05824199349392378,1.6943219139441856,3.1986832859917547,-0.05824199349392378,-1.0944131739764829,3.1986832859917547,-1.770966196806678
2024-03-17 16:15:00+00:00,67864.51,68149.99,67769.86,68149.61,5,5,True,4.0,6.0,0.05740311646684759,0.7984491767450974,-0.4367009583767234,0.47146271269931095,0.7984491767450974,-0.4367009583767234,-0.21951703025153702,1.1075485244889771,-1.9803634973112882,-0.5130036694267259,1.1832642916078218,-2.231751583024477
2024-03-17 22:00:00+00:00,68143.36,68517.24,68143.35,68500.01,5,5,True,0.0,6.0,-1.524087368746374,0.5903502787809822,-2.4817660610560455,-1.133269907551826,0.5903502787809822,-2.4817660610560455,-1.0925545850285157,0.6656787349374138,-2.4817660610560455,-1.3648319175427748,0.6656787349374138,-2.824539733643827
2024-03-20 12:15:00+00:00,63787.66,64353.57,63683.87,64014.91,5,5,True,4.0,6.0,-0.12579881780667712,0.5937522992690347,-1.4813892575963994,0.6076396889412194,1.2264174080694579,-3.1131965974801834,5.731617837156988,6.3814664427396695,-3.1131965974801834,5.147066519346821,6.600899696648788,-3.1131965974801834
2024-03-20 17:00:00+00:00,63103.63,63680.0,62841.11,63655.95,6,6,True,0.0,6.0,4.076728098473126,4.467846289309962,-0.023328534096178632,6.53150255396393,6.981358380481328,-0.023328534096178632,4.524384601910758,7.202029032635604,-0.023328534096178632,4.712913718199174,7.202029032635604,-0.023328534096178632
2024-03-20 23:15:00+00:00,67813.64,67958.52,67645.45,67843.0,5,4,True,3.0,6.0,-0.14294768804444802,0.5858673702519024,-0.608758457025782,-1.9323880135017735,0.5858673702519024,-2.6101440089618677,-1.4252907448078722,0.5858673702519024,-2.6101440089618677,-3.602582432970236,0.5858673702519024,-4.884792830505724
2024-03-23 12:15:00+00:00,64601.01,64777.0,64537.75,64702.46,6,6,True,4.0,6.0,0.1800086117282218,1.1007773120218278,-0.6557865033261501,1.2183308022600592,2.003849621791809,-0.6557865033261501,-0.5169200676450325,2.003849621791809,-1.2994869128623465,1.219706329558412,2.003849621791809,-1.4376114911241356
2024-03-24 12:15:00+00:00,65213.99,65544.53,65213.99,65491.64,5,5,True,4.0,6.0,0.3181322074084614,0.66199288947415,-0.34941864335661377,0.3028630829828183,0.66199288947415,-1.3614409411643935,2.138135493324045,3.2630882353839485,-1.3614409411643935,2.4373034481958156,3.4330488593658615,-1.3614409411643935
2024-03-25 04:45:00+00:00,67296.22,67533.33,67291.06,67505.99,6,6,True,5.0,4.0,-1.014428497382236,0.34665071943984493,-1.1791398067045655,-0.757947553987437,0.34665071943984493,-1.1791398067045655,3.9232518477249068,4.098910333734818,-1.1791398067045655,4.584541312556101,5.398054305995648,-1.1791398067045655
2024-03-25 19:45:00+00:00,70749.23,71000.0,70729.73,70960.89,5,5,True,4.0,6.0,-0.9172517424739124,0.26649891228816003,-1.9712266855728577,-0.9536238905684447,0.26649891228816003,-1.9712266855728577,-0.668692289513273,0.8458321196366247,-1.9712266855728577,-2.0901936263764465,0.8458321196366247,-2.3687555215274214
2024-03-28 08:15:00+00:00,70341.34,70598.46,70292.44,70496.01,5,4,True,3.0,6.0,0.3716380544090514,0.6619098017036862,-0.22494890136335322,0.7744977339852355,1.232608767503307,-0.22494890136335322,0.17745685181331794,1.4980280444240712,-0.22494890136335322,-0.9083918366443622,1.4980280444240712,-1.1121338640300293
2024-03-28 12:45:00+00:00,70547.98,70850.7,70374.0,70839.16,6,6,True,0.0,6.0,0.6369781911586658,1.0063642764820857,-0.6228193558478035,-0.4081923049341629,1.0063642764820857,-0.6228193558478035,-0.1459079977797595,1.0063642764820857,-0.6228193558478035,-0.9728376225805135,1.0063642764820857,-1.797254512899371
2024-03-30 10:30:00+00:00,70029.99,70110.95,70029.99,70040.0,5,5,True,4.0,4.0,0.15139920045688093,0.32717018846373236,-0.08566533409479771,-0.10563963449458091,0.32717018846373236,-0.1998857795545428,-0.4629640205596752,0.3427470017133061,-0.5968446601941735,0.3383923472301431,0.6139348943460909,-0.7138777841233623
2024-03-31 08:15:00+00:00,70307.0,70470.0,70306.99,70379.95,6,6,True,4.0,6.0,-0.04126175139367305,0.12090090998928549,-0.32989509086038815,0.40805655587989875,0.5387187686265893,-0.32989509086038815,0.7437487523080044,1.2038513809685902,-0.32989509086038815,-1.4236156746346151,1.4010382218231143,-2.119850895034736
2024-03-31 13:00:00+00:00,70500.0,70705.97,70499.99,70682.92,6,6,True,6.0,6.0,-0.16825847036312513,0.10777709805991353,-0.556287148295509,0.2929562049785339,0.7700587355474298,-0.556287148295509,0.5298592644446654,0.9664003694244583,-0.556287148295509,-1.2412192365567232,0.9664003694244583,-2.539397070749194
2024-04-01 20:45:00+00:00,69547.88,69730.07,69528.01,69730.06,5,5,True,6.0,4.0,-0.1151010052192647,0.2437112487785109,-0.2552127446900143,-3.920920188509802,0.2437112487785109,-5.349285516174795,-5.005072417835288,0.2437112487785109,-5.349285516174795,-5.85060445954012,0.2437112487785109,-7.4287330313497435
2024-04-04 00:00:00+00:00,65963.27,66220.0,65824.0,66220.0,5,5,True,2.0,4.0,-0.827544548474779,0.20360918151616225,-1.1559196617336065,-0.7792358803986654,0.20360918151616225,-1.744910903050445,0.5339172455451457,0.5450921171851419,-1.744910903050445,3.2030806402899348,4.666128057988539,-1.744910903050445
2024-04-04 08:00:00+00:00,66091.59,66350.0,66028.0,66350.0,5,5,True,6.0,6.0,-0.3127807083647349,0.1793368500376813,-0.36345139412207184,1.8665410700828833,2.1209193669932125,-0.36345139412207184,2.1450791258477597,4.461055011303694,-0.36345139412207184,1.4468726450640457,4.461055011303694,-0.36345139412207184
2024-04-04 12:30:00+00:00,66572.01,66725.42,66493.51,66721.74,5,5,True,4.0,6.0,1.4210660573300338,1.8074318805235023,-0.17144337063151882,3.300678309648375,3.879050516368432,-0.17144337063151882,2.371430960883214,3.879050516368432,-0.17144337063151882,-0.4851642058495531,3.879050516368432,-1.1528176573332938
2024-04-04 17:30:00+00:00,67861.01,68247.48,67824.93,68067.48,5,5,True,4.0,6.0,-0.3191098010386084,1.825291607681101,-1.0981455461550715,0.6148751209828829,1.825291607681101,-1.0981455461550715,-1.8012713266305713,1.825291607681101,-2.479128065266989,-0.7467883341648496,1.825291607681101,-3.107093137574657
2024-04-07 01:00:00+00:00,68999.99,69317.43,68998.57,69212.02,5,5,True,4.0,5.0,0.08773042601559755,0.8163032952946514,-1.4448357399388101e-05,0.1593942786238367,0.8163032952946514,-0.2283562884019319,0.3569466690901413,0.8163032952946514,-0.2283562884019319,0.4536784217539003,1.609937117858995,-0.5233917461157755
2024-04-07 05:30:00+00:00,69388.0,69439.86,69332.01,69398.68,5,5,True,0.0,5.0,0.1949892995082969,0.21804449306530582,-0.4148061605782627,-0.019769828475102447,0.2252492410518503,-0.4148061605782627,0.4761473849358655,1.3366392559627904,-0.4148061605782627,0.431333852459459,1.3366392559627904,-0.7909516434606356
2024-04-08 08:00:00+00:00,70698.64,71333.0,70642.0,71333.0,5,4,True,5.0,6.0,1.3518567843775031,1.8462703096743471,-0.396730825844982,0.7544614694461105,2.053733895952803,-0.396730825844982,0.41355333436137176,2.053733895952803,-0.396730825844982,-2.031836597367276,2.053733895952803,-2.4622404777592366
